step_time,gneJ00_offset,gneJ9_offset,reward,queue_sum
1020,95,89,119,81
1530,85,76,-8,89
2040,45,20,6,83
2550,85,58,0,83
3060,99,21,4,79
3570,80,43,1,78
4080,9,95,-3,81
4590,2,95,-6,87
5100,58,3,8,79
5610,36,3,-2,81
6120,94,7,-3,84
6630,96,91,1,83
7140,29,1,2,81
7650,16,12,-1,82
8160,46,56,6,76
8670,6,89,-9,85
9180,22,83,5,80
9690,93,12,-4,84
10200,68,1,-2,86
10710,91,95,3,83
11220,41,19,0,83
11730,16,66,11,72
12240,57,41,-12,84
12750,11,84,6,78
13260,51,78,0,78
13770,74,15,3,75
14280,25,53,5,70
14790,43,50,-4,74
15300,43,25,-7,81
15810,0,62,1,80
16320,74,30,0,80
16830,2,64,8,72
17340,1,17,-16,88
17850,29,18,7,81
18360,5,6,0,81
18870,75,30,7,74
19380,15,79,5,69
19890,69,31,-9,78
20400,97,14,-6,84
20910,38,58,7,77
21420,8,8,-2,79
21930,6,10,-3,82
22440,0,47,5,77
22950,30,70,-6,83
23460,56,4,-1,84
23970,5,2,5,79
24480,59,12,-1,80
24990,77,62,-1,81
25500,52,5,4,77
26010,8,101,-7,84
26520,74,36,0,84
27030,35,86,-1,85
27540,55,69,5,80
28050,48,21,-3,83
28560,40,96,6,77
29070,19,53,-1,78
29580,23,63,5,73
30090,87,84,-11,84
30600,18,83,3,81
31110,1,57,3,78
31620,15,100,-1,79
32130,19,38,3,76
32640,76,21,-6,82
33150,17,66,7,75
33660,94,90,-8,83
34170,93,19,4,79
34680,8,92,4,75
35190,36,18,-11,86
35700,56,62,6,80
36210,7,47,1,79
36720,28,55,-3,82
37230,16,27,5,77
37740,26,87,-3,80
38250,6,96,-8,88
38760,41,51,9,79
39270,45,65,3,76
39780,37,87,-3,79
40290,65,16,-2,81
40800,37,55,-5,86
41310,70,100,-1,87
41820,37,68,1,86
42330,36,9,8,78
42840,79,83,-6,84
43350,41,64,10,74
43860,87,32,-5,79
44370,18,40,3,76
44880,52,99,-12,88
45390,80,51,8,80
45900,18,74,6,74
46410,50,25,-8,82
46920,77,3,4,78
47430,26,53,2,76
47940,43,51,-1,77
48450,14,43,2,75
48960,61,11,-9,84
49470,8,9,3,81
49980,66,64,-4,85
50490,75,57,0,85
51000,60,12,2,83
51510,18,14,-5,88
52020,46,96,2,86
52530,46,13,6,80
53040,17,2,2,78
53550,98,100,-10,88
54060,45,96,10,78
54570,89,49,3,75
55080,2,98,-6,81
55590,25,72,2,79
56100,42,29,0,79
56610,32,44,0,79
57120,51,77,-6,85
57630,34,11,1,84
58140,5,31,15,69
58650,57,2,-15,84
59160,85,101,-2,86
59670,58,64,4,82
60180,45,76,2,80
60690,4,10,0,80
61200,72,100,-4,84
61710,60,47,1,83
62220,20,85,3,80
62730,79,11,0,80
63240,75,61,-12,92
63750,76,78,12,80
64260,93,78,-7,87
64770,45,16,4,83
65280,79,19,2,81
65790,79,52,-7,88
66300,11,95,9,79
66810,1,54,6,73
67320,81,22,-7,80
67830,46,66,2,78
68340,62,26,-8,86
68850,86,70,0,86
69360,73,6,2,84
69870,13,30,5,79
70380,66,71,-1,80
70890,95,7,-4,84
71400,5,46,9,75
71910,19,17,-8,83
72420,79,47,8,75
72930,20,92,1,74
73440,79,96,-5,79
73950,46,100,-2,81
74460,54,55,2,79
74970,64,69,-2,81
75480,41,86,1,80
75990,27,38,-5,85
76500,72,74,6,79
77010,69,6,-6,85
77520,26,70,11,74
78030,30,17,-5,79
78540,2,78,-3,82
79050,4,56,6,76
79560,5,74,2,74
80070,56,14,-6,80
80580,99,76,0,80
81090,4,24,4,76
81600,69,70,-8,84
82110,32,63,3,81
82620,97,47,7,74
83130,54,100,-9,83
83640,92,62,8,75
84150,11,71,3,72
84660,70,34,-5,77
85170,66,2,-9,86
85680,59,80,5,81
86190,17,1,1,80
86700,27,0,1,79
87210,65,7,4,75
87720,67,0,-12,87
88230,12,40,7,80
88740,31,27,6,74
89250,72,41,-5,79
89760,52,27,-6,85
90270,5,51,14,71
90780,12,96,-5,76
91290,86,43,2,74
91800,48,97,-9,83
92310,45,55,5,78
92820,98,101,-10,88
93330,24,29,13,75
93840,93,38,1,74
94350,33,48,-10,84
94860,10,89,7,77
95370,36,57,-6,83
95880,70,25,6,77
96390,35,65,-3,80
96900,76,84,-2,82
97410,98,97,2,80
97920,8,5,0,80
98430,24,101,1,79
98940,44,20,-2,81
99450,16,58,4,77
99960,30,35,7,70
100470,74,98,-12,82
100980,101,76,9,73
101490,50,49,-6,79
102000,60,66,-4,83
102510,86,50,6,77
103020,51,5,-3,80
103530,0,46,8,72
104040,17,42,-7,79
104550,38,30,4,75
105060,3,84,-7,82
105570,93,48,10,72
106080,8,41,-3,75
106590,12,74,-3,78
107100,79,51,0,78
107610,0,43,5,73
108120,29,36,0,73
108630,79,100,-7,80
109140,8,4,-8,88
109650,3,43,11,77
110160,29,91,-3,80
110670,58,50,-5,85
111180,23,90,3,82
111690,34,50,4,78
112200,7,25,1,77
112710,41,95,-2,79
113220,92,67,-1,80
113730,97,50,5,75
114240,29,15,-5,80
114750,92,13,-1,81
115260,22,60,4,77
115770,70,85,-9,86
116280,5,80,1,85
116790,54,69,7,78
117300,95,75,-2,80
117810,98,15,3,77
118320,5,91,0,77
118830,61,83,-4,81
119340,96,89,-2,83
119850,54,28,2,81
120360,60,58,-1,82
120870,55,59,1,81
121380,69,37,2,79
121890,38,10,-10,89
122400,50,74,5,84
122910,0,21,4,80
123420,98,43,-1,81
123930,79,0,-4,85
124440,24,70,8,77
124950,86,44,3,74
125460,48,70,2,72
125970,33,57,-5,77
126480,26,92,1,76
126990,25,36,3,73
127500,41,8,-12,85
128010,97,84,5,80
128520,49,47,1,79
129030,13,76,4,75
129540,5,80,-1,76
130050,83,6,-3,79
130560,46,30,-1,80
131070,97,56,6,74
131580,45,11,-6,80
132090,39,81,-1,81
132600,6,94,-2,83
133110,0,81,8,75
133620,38,27,-7,82
134130,28,79,6,76
134640,15,77,2,74
135150,17,89,0,74
135660,70,17,-5,79
136170,50,75,-1,80
136680,37,33,0,80
137190,80,68,2,78
137700,5,51,3,75
138210,99,13,-6,81
138720,47,38,4,77
139230,76,29,-1,78
139740,4,77,1,77
140250,25,59,-2,79
140760,90,97,-1,80
141270,15,97,-1,81
141780,41,98,5,76
142290,26,17,-1,77
142800,24,33,2,75
143310,39,45,-8,83
143820,75,47,1,82
144330,59,71,-5,87
144840,101,53,15,72
145350,2,92,-15,87
145860,41,17,13,74
146370,96,10,-13,87
146880,78,25,11,76
147390,52,27,-7,83
147900,80,66,4,79
148410,11,9,-2,81
148920,58,64,1,80
149430,91,33,5,75
149940,7,69,-6,81
150450,41,50,-3,84
150960,28,78,4,80
151470,14,31,6,74
151980,8,19,-2,76
152490,48,81,-1,77
153000,2,25,-1,78
153510,39,98,-3,81
154020,0,75,-2,83
154530,23,59,6,77
155040,14,43,0,77
155550,69,73,-8,85
156060,52,44,5,80
156570,29,50,-1,81
157080,100,43,4,77
157590,75,25,-2,79
158100,96,17,-5,84
158610,91,62,3,81
159120,21,35,9,72
159630,27,63,-9,81
160140,82,96,-5,86
160650,3,75,10,76
161160,40,45,-8,84
161670,26,44,5,79
162180,77,28,1,78
162690,70,97,-6,84
163200,66,74,-3,87
163710,65,31,0,87
164220,101,41,6,81
164730,80,30,4,77
165240,39,61,-5,82
165750,100,24,-2,84
166260,36,1,4,80
166770,85,57,-6,86
167280,65,17,2,84
167790,22,20,8,76
168300,79,18,-1,77
168810,52,73,-8,85
169320,18,62,11,74
169830,56,47,-9,83
170340,99,50,15,68
170850,15,17,-15,83
171360,68,55,0,83
171870,79,30,4,79
172380,94,20,2,77
172890,0,21,4,73
173400,22,52,-6,79
173910,38,59,-3,82
174420,11,26,4,78
174930,45,40,-2,80
175440,36,80,-2,82
175950,30,37,0,82
176460,100,60,6,76
176970,39,48,0,76
177480,47,62,1,75
177990,100,70,-3,78
178500,35,57,-3,81
179010,53,96,3,78
179520,34,62,-5,83
180030,88,99,-3,86
180540,74,35,10,76
181050,73,94,-12,88
181560,101,83,8,80
182070,98,13,-6,86
182580,100,26,1,85
183090,92,24,1,84
183600,77,33,3,81
184110,51,88,2,79
184620,43,21,-8,87
185130,100,61,13,74
185640,66,59,-13,87
186150,98,54,11,76
186660,60,9,-6,82
187170,97,12,0,82
187680,49,46,5,77
188190,33,22,-5,82
188700,19,38,7,75
189210,25,98,1,74
189720,50,37,-12,86
190230,69,1,5,81
190740,2,38,6,75
191250,42,18,-6,81
191760,81,30,1,80
192270,3,99,2,78
192780,70,56,-8,86
193290,90,41,9,77
193800,25,74,-1,78
194310,10,81,3,75
194820,75,85,1,74
195330,19,75,-3,77
195840,15,17,1,76
196350,82,48,3,73
196860,24,13,-4,77
197370,53,70,-6,83
197880,2,40,9,74
198390,93,26,-1,75
198900,35,79,-3,78
199410,8,82,5,73
199920,27,65,-5,78
200430,33,55,2,76
200940,22,88,-2,78
201450,79,90,-4,82
201960,9,14,-13,95
202470,4,19,18,77
202980,9,85,-5,82
203490,57,83,0,82
204000,4,71,1,81
204510,35,7,-4,85
205020,62,23,2,83
205530,65,86,-3,86
206040,58,8,3,83
206550,43,66,-1,84
207060,60,11,4,80
207570,90,40,6,74
208080,38,77,-4,78
208590,32,13,-5,83
209100,46,79,6,77
209610,81,77,-10,87
210120,91,16,5,82
210630,46,35,3,79
211140,68,41,1,78
211650,96,33,5,73
212160,99,74,-2,75
212670,78,60,-11,86
213180,99,64,12,74
213690,42,75,-11,85
214200,66,39,7,78
214710,90,9,-4,82
215220,36,23,0,82
215730,91,29,10,72
216240,79,50,-10,82
216750,33,18,-11,93
217260,96,63,20,73
217770,49,24,-7,80
218280,76,13,-2,82
218790,8,2,3,79
219300,53,95,-1,80
219810,61,30,-2,82
220320,100,49,5,77
220830,51,55,-6,83
221340,52,56,4,79
221850,28,61,-4,83
222360,20,85,9,74
222870,96,38,-3,77
223380,73,74,-10,87
223890,31,16,7,80
224400,70,69,1,79
224910,62,61,-5,84
225420,52,63,2,82
225930,12,62,5,77
226440,101,75,-2,79
226950,2,2,-7,86
227460,70,3,1,85
227970,15,35,8,77
228480,6,74,2,75
228990,33,59,-1,76
229500,95,93,-11,87
230010,34,37,15,72
230520,94,62,-1,73
231030,78,89,-10,83
231540,41,24,-4,87
232050,36,46,4,83
232560,82,97,6,77
233070,82,40,-6,83
233580,78,92,5,78
234090,98,5,-2,80
234600,66,39,7,73
235110,14,12,-9,82
235620,16,18,4,78
236130,92,80,-1,79
236640,49,61,0,79
237150,91,76,-5,84
237660,91,56,4,80
238170,38,91,1,79
238680,47,6,-6,85
239190,42,18,4,81
239700,11,99,5,76
240210,32,2,-8,84
240720,70,7,3,81
241230,69,21,-4,85
241740,49,8,6,79
242250,8,93,-2,81
242760,33,18,2,79
243270,45,59,1,78
243780,70,5,-2,80
244290,84,17,0,80
244800,98,58,2,78
245310,77,6,-8,86
245820,59,31,7,79
246330,77,88,-1,80
246840,60,57,-3,83
247350,36,4,1,82
247860,100,62,6,76
248370,25,13,2,74
248880,46,46,-2,76
249390,58,63,-3,79
249900,64,24,0,79
250410,67,9,0,79
250920,76,44,1,78
251430,47,58,-1,79
251940,67,43,-2,81
252450,44,47,4,77
252960,45,43,-2,79
253470,90,23,-2,81
253980,22,25,5,76
254490,7,19,-2,78
255000,4,0,-3,81
255510,63,36,-4,85
256020,69,89,-3,88
256530,22,0,6,82
257040,78,89,2,80
257550,34,6,2,78
258060,72,47,-4,82
258570,65,68,-5,87
259080,14,1,2,85
259590,60,74,6,79
260100,71,4,3,76
260610,25,9,-2,78
261120,84,63,-1,79
261630,43,62,-3,82
262140,79,51,1,81
262650,97,77,3,78
263160,6,52,5,73
263670,101,28,-4,77
264180,22,72,5,72
264690,4,73,-7,79
265200,81,71,-8,87
265710,81,42,2,85
266220,55,50,3,82
266730,36,39,-4,86
267240,53,29,6,80
267750,73,86,-2,82
268260,94,46,9,73
268770,91,57,-4,77
269280,63,61,-5,82
269790,84,12,-1,83
270300,99,99,-11,94
270810,31,24,14,80
271320,78,81,-1,81
271830,80,36,3,78
272340,12,49,9,69
272850,60,25,-17,86
273360,58,18,-3,89
273870,23,25,10,79
274380,11,17,7,72
274890,72,5,-10,82
275400,22,60,3,79
275910,79,87,-4,83
276420,61,96,8,75
276930,31,94,-5,80
277440,101,92,-3,83
277950,3,32,1,82
278460,67,84,-5,87
278970,59,55,0,87
279480,34,0,10,77
279990,70,48,-6,83
280500,100,87,-2,85
281010,83,16,4,81
281520,15,4,1,80
282030,71,66,-4,84
282540,11,0,4,80
283050,56,51,-1,81
283560,96,54,5,76
284070,48,5,-6,82
284580,32,39,13,69
285090,39,90,-10,79
285600,61,65,-1,80
286110,31,100,2,78
286620,76,31,1,77
287130,57,93,-9,86
287640,34,5,5,81
288150,56,4,2,79
288660,28,89,0,79
289170,24,66,4,75
289680,80,20,-5,80
290190,88,7,0,80
290700,13,28,3,77
291210,59,16,-6,83
291720,44,71,0,83
292230,78,13,3,80
292740,56,73,3,77
293250,41,61,-2,79
293760,75,10,-3,82
294270,36,56,7,75
294780,6,36,-2,77
295290,86,81,-12,89
295800,77,69,5,84
296310,31,86,0,84
296820,98,25,6,78
297330,32,31,4,74
297840,56,64,-7,81
298350,31,35,-7,88
298860,21,17,14,74
299370,81,38,0,74
299880,20,45,-2,76
300390,75,1,-3,79
300900,71,90,-5,84
301410,22,91,5,79
301920,9,67,0,79
302430,72,97,-2,81
302940,66,70,3,78
303450,10,20,-1,79
303960,2,55,8,71
304470,24,1,-4,75
304980,25,25,0,75
305490,13,56,2,73
306000,99,70,-5,78
306510,82,29,2,76
307020,45,64,-5,81
307530,76,82,4,77
308040,54,19,-9,86
308550,12,49,13,73
309060,30,34,0,73
309570,84,68,-6,79
310080,87,3,-2,81
310590,92,73,3,78
311100,57,78,-4,82
311610,27,13,11,71
312120,23,69,-4,75
312630,13,55,-2,77
313140,87,24,-2,79
313650,27,91,-2,81
314160,8,20,-1,82
314670,20,20,4,78
315180,96,37,4,74
315690,40,24,-10,84
316200,40,51,10,74
316710,24,65,-5,79
317220,96,89,-4,83
317730,89,25,5,78
318240,59,1,-5,83
318750,21,45,5,78
319260,98,90,-5,83
319770,2,36,9,74
320280,69,50,-12,86
320790,17,78,4,82
321300,81,29,9,73
321810,84,30,-1,74
322320,18,75,-2,76
322830,77,80,-7,83
323340,3,30,7,76
323850,70,13,-5,81
324360,38,30,2,79
324870,78,63,-2,81
325380,98,11,-2,83
325890,53,74,3,80
326400,42,5,-4,84
326910,98,70,8,76
327420,86,47,-2,78
327930,11,22,-4,82
328440,92,45,6,76
328950,6,8,-2,78
329460,36,47,6,72
329970,34,83,-4,76
330480,50,70,-2,78
330990,11,84,-2,80
331500,62,18,0,80
332010,52,96,-2,82
332520,97,70,3,79
333030,67,95,-8,87
333540,93,9,4,83
334050,87,34,8,75
334560,47,88,-8,83
335070,71,83,2,81
335580,33,78,3,78
336090,38,100,-3,81
336600,42,83,0,81
337110,30,17,3,78
337620,40,98,2,76
338130,71,71,-9,85
338640,38,93,7,78
339150,23,53,0,78
339660,82,55,3,75
340170,77,79,-13,88
340680,57,14,3,85
341190,57,1,-6,91
341700,41,33,8,83
342210,7,51,2,81
342720,70,101,-2,83
343230,46,28,-1,84
343740,98,79,-4,88
344250,93,8,9,79
344760,65,62,-12,91
345270,68,89,8,83
345780,86,71,4,79
346290,49,6,1,78
346800,57,43,-1,79
347310,30,87,-2,81
347820,46,100,3,78
348330,51,90,2,76
348840,57,94,-6,82
349350,101,45,0,82
349860,3,5,0,82
350370,14,101,1,81
350880,46,46,-3,84
351390,88,32,11,73
351900,90,72,-8,81
352410,57,12,-3,84
352920,35,79,5,79
353430,43,11,-5,84
353940,53,7,8,76
354450,11,35,-9,85
354960,6,94,2,83
355470,54,79,10,73
355980,42,64,-7,80
356490,17,31,7,73
357000,31,101,-14,87
357510,78,44,12,75
358020,7,98,-4,79
358530,94,71,3,76
359040,20,60,0,76
359550,22,29,2,74
360060,35,21,-6,80
360570,14,98,3,77
361080,23,71,2,75
361590,94,57,-3,78
362100,17,32,6,72
362610,63,8,-10,82
363120,63,83,-9,91
363630,87,85,5,86
364140,69,37,1,85
364650,34,71,5,80
365160,72,95,-4,84
365670,84,54,-3,87
366180,101,19,7,80
366690,77,78,-2,82
367200,2,46,9,73
367710,14,19,-5,78
368220,92,75,-4,82
368730,83,84,-5,87
369240,54,3,7,80
369750,26,35,1,79
370260,55,5,2,77
370770,82,60,-6,83
371280,86,23,2,81
371790,87,30,3,78
372300,47,96,-3,81
372810,81,42,3,78
373320,7,45,4,74
373830,97,24,-4,78
374340,36,79,-4,82
374850,13,86,4,78
375360,19,14,-6,84
375870,61,96,0,84
376380,79,62,3,81
376890,86,75,-1,82
377400,66,88,-1,83
377910,30,58,1,82
378420,96,35,9,73
378930,74,83,-7,80
379440,33,88,0,80
379950,27,10,-7,87
380460,49,92,8,79
380970,78,33,4,75
381480,75,0,-14,89
381990,23,27,10,79
382500,43,82,-1,80
383010,83,39,3,77
383520,39,61,-1,78
384030,99,5,-4,82
384540,44,93,3,79
385050,40,33,4,75
385560,80,47,2,73
386070,41,77,-3,76
386580,34,54,-3,79
387090,52,62,-4,83
387600,37,64,-5,88
388110,83,32,17,71
388620,92,32,-2,73
389130,31,45,-3,76
389640,79,78,-3,79
390150,25,33,-4,83
390660,10,30,6,77
391170,74,84,-3,80
391680,68,84,-8,88
392190,33,74,10,78
392700,34,77,1,77
393210,1,23,0,77
393720,96,79,-9,86
394230,67,24,3,83
394740,99,20,6,77
395250,101,78,-2,79
395760,51,67,0,79
396270,75,27,-2,81
396780,83,100,7,74
397290,34,13,-12,86
397800,48,59,5,81
398310,2,86,-3,84
398820,53,71,5,79
399330,99,82,2,77
399840,71,75,-8,85
400350,0,30,3,82
400860,65,50,-2,84
401370,24,23,7,77
401880,38,16,-5,82
402390,14,51,10,72
402900,2,34,-6,78
403410,65,7,-2,80
403920,13,28,1,79
404430,66,91,-4,83
404940,95,4,-2,85
405450,93,89,1,84
405960,100,65,0,84
406470,55,72,2,82
406980,74,34,6,76
407490,57,69,-6,82
408000,19,33,13,69
408510,82,6,-10,79
409020,87,71,-1,80
409530,92,15,-2,82
410040,16,59,11,71
410550,37,41,-2,73
411060,50,88,-4,77
411570,84,15,0,77
412080,63,21,-4,81
412590,70,13,1,80
413100,33,6,6,74
413610,6,57,-3,77
414120,83,68,-4,81
414630,77,57,-5,86
415140,47,95,5,81
415650,34,89,3,78
416160,101,71,-2,80
416670,19,51,3,77
417180,22,51,-1,78
417690,89,37,1,77
418200,42,74,-2,79
418710,75,20,6,73
419220,35,73,-2,75
419730,95,13,-2,77
420240,29,23,0,77
420750,101,75,0,77
421260,3,63,0,77
421770,35,22,0,77
422280,92,49,3,74
422790,15,86,-5,79
423300,72,96,-2,81
423810,63,46,-6,87
424320,53,95,-3,90
424830,34,59,6,84
425340,84,65,4,80
425850,91,27,4,76
426360,51,1,-8,84
426870,68,63,2,82
427380,59,40,-2,84
427890,27,98,0,84
428400,39,5,4,80
428910,12,91,-1,81
429420,74,24,4,77
429930,24,28,-2,79
430440,26,39,2,77
430950,35,96,-4,81
431460,27,97,4,77
431970,85,82,-9,86
432480,70,16,3,83
432990,16,29,-1,84
433500,74,76,5,79
434010,38,12,-4,83
434520,94,51,10,73
435030,43,48,-6,79
435540,97,57,-1,80
436050,101,15,3,77
436560,101,8,-9,86
437070,20,92,1,85
437580,57,51,2,83
438090,75,95,1,82
438600,56,94,1,81
439110,99,49,5,76
439620,33,3,-7,83
440130,9,97,3,80
440640,15,27,-4,84
441150,47,73,5,79
441660,93,23,-2,81
442170,3,78,6,75
442680,22,68,-4,79
443190,86,98,-1,80
443700,77,101,-8,88
444210,64,16,-2,90
444720,14,3,10,80
445230,57,17,-4,84
445740,61,57,-1,85
446250,42,85,7,78
446760,44,41,0,78
447270,85,94,-5,83
447780,72,52,3,80
448290,17,69,8,72
448800,54,85,-16,88
449310,50,6,6,82
449820,43,54,2,80
450330,24,46,2,78
450840,15,57,10,68
451350,72,86,-19,87
451860,87,94,5,82
452370,68,72,2,80
452880,44,49,-1,81
453390,97,18,-2,83
453900,33,12,2,81
454410,81,100,0,81
454920,58,52,-1,82
455430,7,87,3,79
455940,47,2,3,76
456450,31,79,-2,78
456960,80,38,5,73
457470,34,24,-8,81
457980,9,26,1,80
458490,62,57,-9,89
459000,8,77,16,73
459510,73,28,-3,76
460020,1,50,7,69
460530,60,5,-12,81
461040,97,86,-11,92
461550,29,75,15,77
462060,22,51,-3,80
462570,75,74,-3,83
463080,46,43,6,77
463590,53,84,-3,80
464100,52,97,-4,84
464610,65,73,1,83
465120,50,32,1,82
465630,71,40,3,79
466140,68,4,-1,80
466650,48,32,2,78
467160,16,34,4,74
467670,58,25,-6,80
468180,98,85,1,79
468690,83,58,-9,88
469200,6,23,8,80
469710,19,56,1,79
470220,99,12,-4,83
470730,50,60,3,80
471240,94,1,-4,84
471750,92,24,13,71
472260,85,0,-14,85
472770,54,12,6,79
473280,79,47,-7,86
473790,4,79,14,72
474300,3,32,-2,74
474810,63,66,-9,83
475320,4,83,4,79
475830,101,7,-4,83
476340,51,0,4,79
476850,74,78,-3,82
477360,63,69,1,81
477870,85,42,6,75
478380,99,43,1,74
478890,71,50,-13,87
479400,49,33,-4,91
479910,64,68,11,80
480420,6,94,3,77
480930,54,17,-4,81
481440,4,52,11,70
481950,82,95,-12,82
482460,5,75,9,73
482970,72,29,-7,80
483480,15,53,1,79
483990,15,93,-5,84
484500,38,87,0,84
485010,14,60,18,66
485520,39,37,-17,83
486030,36,68,6,77
486540,41,49,-2,79
487050,15,60,1,78
487560,49,42,0,78
488070,47,62,-3,81
488580,62,31,0,81
489090,76,6,-1,82
489600,28,100,0,82
490110,46,90,-1,83
490620,68,11,0,83
491130,44,78,2,81
491640,75,27,-1,82
492150,27,14,-1,83
492660,99,20,6,77
493170,37,53,-6,83
493680,101,24,6,77
494190,40,95,2,75
494700,37,81,-3,78
495210,35,86,0,78
495720,36,16,0,78
496230,50,78,4,74
496740,44,53,-5,79
497250,85,34,1,78
497760,57,39,-7,85
498270,21,20,3,82
498780,54,44,3,79
499290,1,79,-6,85
499800,100,7,-1,86
500310,85,69,1,85
500820,63,81,2,83
501330,40,62,-2,85
501840,50,0,4,81
502350,91,46,2,79
502860,26,66,3,76
503370,38,17,0,76
503880,79,14,-6,82
504390,42,88,-1,83
504900,39,52,2,81
505410,79,30,4,77
505920,81,45,-6,83
506430,81,31,1,82
506940,28,17,0,82
507450,75,21,3,79
507960,75,27,-1,80
508470,24,67,6,74
508980,95,19,-11,85
509490,37,21,6,79
510000,87,35,2,77
510510,27,11,-14,91
511020,77,22,22,69
511530,60,3,-18,87
512040,8,0,1,86
512550,69,99,2,84
513060,66,60,2,82
513570,14,63,6,76
514080,86,77,-5,81
514590,96,80,0,81
515100,27,83,1,80
515610,26,65,8,72
516120,52,84,-13,85
516630,36,87,3,82
517140,41,18,6,76
517650,91,21,1,75
518160,98,32,-1,76
518670,92,70,-10,86
519180,101,25,6,80
519690,75,22,0,80
520200,71,19,-2,82
520710,67,57,-7,89
521220,15,60,8,81
521730,42,93,7,74
522240,19,0,-4,78
522750,60,101,-2,80
523260,52,2,-1,81
523770,0,101,-3,84
524280,56,66,0,84
524790,4,69,7,77
525300,24,0,1,76
525810,96,44,-1,77
526320,28,31,-6,83
526830,80,34,10,73
527340,78,37,-10,83
527850,26,40,9,74
528360,25,43,2,72
528870,101,26,-8,80
529380,49,23,0,80
529890,99,26,2,78
530400,78,23,-2,80
530910,56,86,0,80
531420,4,89,4,76
531930,46,90,-5,81
532440,96,91,4,77
532950,44,49,0,77
533460,94,23,-1,78
533970,42,20,-5,83
534480,92,76,-2,85
534990,90,38,8,77
535500,86,84,-11,88
536010,91,19,11,77
536520,3,16,-4,81
537030,11,45,4,77
537540,10,46,6,71
538050,82,47,-15,86
538560,97,91,8,78
539070,45,26,-4,82
539580,95,29,5,77
540090,43,26,-1,78
540600,46,68,-4,82
541110,96,60,8,74
541620,9,81,-3,77
542130,51,82,-1,78
542640,70,33,-1,79
543150,18,33,3,76
543660,68,36,-4,80
544170,16,39,4,76
544680,36,54,-8,84
545190,64,5,1,83
545700,24,2,5,78
546210,74,24,-1,79
546720,25,36,4,75
547230,8,39,1,74
547740,7,55,-1,75
548250,64,93,-7,82
548760,51,54,4,78
549270,101,57,3,75
549780,49,60,-6,81
550290,99,63,-3,84
550800,6,66,7,77
551310,48,11,-6,83
551820,98,8,-1,84
552330,54,30,3,81
552840,2,33,3,78
553350,27,85,-2,80
553860,26,93,5,75
554370,91,51,-4,79
554880,39,54,2,77
555390,7,95,-2,79
555900,43,39,3,76
556410,66,32,-6,82
556920,14,35,4,78
557430,13,44,-2,80
557940,12,88,2,78
558450,4,60,3,75
558960,50,5,-3,78
559470,37,38,1,77
559980,87,49,1,76
560490,56,15,-4,80
561000,4,18,5,75
561510,26,2,-13,88
562020,62,46,9,79
562530,10,40,2,77
563040,9,77,4,73
563550,77,48,-7,80
564060,75,51,-3,83
564570,48,68,-6,89
565080,88,100,5,84
565590,29,1,6,78
566100,72,45,-4,82
566610,65,48,-4,86
567120,13,54,19,67
567630,83,69,-18,85
568140,31,14,10,75
568650,81,17,-11,86
569160,29,14,5,81
569670,79,52,3,78
570180,24,55,-2,80
570690,23,4,7,73
571200,73,48,-7,80
571710,21,5,-5,85
572220,71,41,5,80
572730,0,44,8,72
573240,42,32,-10,82
573750,92,81,5,77
574260,40,84,-1,78
574770,90,31,0,78
575280,38,75,-2,80
575790,37,78,4,76
576300,36,90,-3,79
576810,35,1,-1,80
577320,28,57,-3,83
577830,36,82,4,79
578340,35,78,-1,80
578850,8,81,3,77
579360,89,23,0,77
579870,32,67,-4,81
580380,20,14,1,80
580890,70,63,3,77
581400,44,56,-3,80
581910,92,59,1,79
582420,23,62,2,77
582930,63,63,-4,81
583440,46,18,-5,86
583950,67,37,-1,87
584460,15,40,15,72
584970,40,48,-10,82
585480,22,51,17,65
585990,35,54,-11,76
586500,37,3,-5,81
587010,2,68,7,74
587520,44,1,-11,85
588030,71,100,5,80
