step_time,gneJ00_offset,gneJ9_offset,reward,queue_sum
1020,60,26,6,78
1530,85,53,3,75
2040,8,54,-7,82
2550,72,45,4,78
3060,97,46,4,74
3570,20,73,0,74
4080,30,5,-8,82
4590,31,30,-1,83
5100,5,13,5,78
5610,69,52,2,76
6120,5,53,-3,79
6630,69,44,5,74
7140,94,82,-4,78
7650,17,18,1,77
8160,81,1,1,76
8670,63,39,-2,78
9180,88,49,8,70
9690,11,76,-7,77
10200,21,8,-6,83
10710,85,47,10,73
11220,8,74,-1,74
11730,64,63,-9,83
12240,98,30,5,78
12750,72,57,1,77
13260,4,58,-1,78
13770,60,49,-2,80
14280,85,32,8,72
14790,8,59,-7,79
15300,72,50,4,75
15810,97,88,-6,81
16320,29,24,-4,85
16830,93,7,6,79
17340,67,45,0,79
17850,92,83,-3,82
18360,24,19,-1,83
18870,88,2,0,83
19380,70,40,5,78
19890,43,67,-12,90
20400,77,34,16,74
20910,0,61,-1,75
21420,56,20,-1,76
21930,81,47,-1,77
22440,4,74,-1,78
22950,60,6,2,76
23460,75,16,-5,81
23970,90,43,7,74
24480,13,70,-5,79
24990,23,2,-3,82
25500,87,27,3,79
26010,10,54,2,77
26520,20,45,-6,83
27030,96,12,-3,86
27540,9,50,8,78
28050,73,9,-4,82
28560,88,19,8,74
29070,1,57,-7,81
29580,65,16,4,77
30090,80,43,5,72
30600,3,70,-7,79
31110,59,29,10,69
31620,84,56,-5,74
32130,7,94,-7,81
32640,63,26,4,77
33150,88,53,2,75
33660,11,80,-4,79
34170,21,12,-6,85
34680,85,97,4,81
35190,17,33,2,79
35700,82,16,3,76
36210,97,26,-2,78
36720,20,64,-3,81
37230,30,55,5,76
37740,4,22,-3,79
38250,68,61,-4,83
38760,0,28,7,76
39270,64,19,-4,80
39780,89,46,5,75
40290,12,73,-9,84
40800,22,5,2,82
41310,86,30,4,78
41820,60,57,-9,87
42330,94,24,14,73
42840,68,62,-10,83
43350,0,29,9,74
43860,64,20,-7,81
44370,89,47,9,72
44880,12,74,-7,79
45390,22,6,-4,83
45900,86,75,8,75
46410,60,11,-1,76
46920,75,21,0,76
47430,90,48,2,74
47940,13,75,-4,78
48450,23,7,-2,80
48960,87,92,-5,85
49470,19,28,12,73
49980,83,97,-10,83
50490,57,33,9,74
51000,82,43,-1,75
51510,5,70,-7,82
52020,61,29,9,73
52530,86,90,-12,85
53040,18,26,12,73
53550,83,9,-6,79
54060,57,47,-8,87
54570,91,14,5,82
55080,65,52,2,80
55590,99,19,5,75
56100,73,57,-6,81
56610,5,58,2,79
57120,61,92,-7,86
57630,75,28,11,75
58140,100,55,-3,78
58650,74,82,-7,85
59160,6,49,2,83
59670,70,40,5,78
60180,95,67,1,77
60690,69,68,-2,79
61200,1,35,8,71
61710,65,26,-3,74
62220,90,53,-2,76
62730,13,80,-1,77
63240,23,12,-4,81
63750,87,97,-1,82
64260,61,33,4,78
64770,86,94,-3,81
65280,60,30,6,75
65790,85,57,3,72
66300,59,58,-11,83
66810,93,25,10,73
67320,67,63,-12,85
67830,101,30,7,78
68340,75,57,-3,81
68850,7,58,6,75
69360,63,49,-10,85
69870,91,32,10,75
70380,14,59,-3,78
70890,24,18,-1,79
71400,88,1,4,75
71910,70,39,0,75
72420,95,66,-5,80
72930,69,67,3,77
73440,1,34,-1,78
73950,65,25,6,72
74460,90,52,-3,75
74970,13,79,-3,78
75480,23,11,-2,80
75990,67,80,-7,87
76500,101,16,19,68
77010,63,54,-13,81
77520,97,21,9,72
78030,71,59,-8,80
78540,3,26,9,71
79050,67,44,-4,75
79560,92,45,-2,77
80070,15,72,0,77
80580,25,4,1,76
81090,89,29,2,74
81600,63,56,-10,84
82110,97,23,1,83
82620,71,61,9,74
83130,3,62,-6,80
83640,59,21,11,69
84150,84,48,-4,73
84660,89,75,-6,79
85170,21,76,0,79
85680,83,8,-2,81
86190,57,46,-6,87
86700,85,29,13,74
87210,92,56,1,73
87720,15,83,-7,80
88230,25,15,-2,82
88740,89,84,4,78
89250,21,20,-2,80
89760,85,3,2,78
90270,67,41,2,76
90780,92,68,2,74
91290,48,69,-12,86
91800,71,36,6,80
92310,96,97,0,80
92820,70,33,3,77
93330,95,60,3,74
93840,51,87,-10,84
94350,61,23,9,75
94860,86,50,3,72
95370,9,77,-7,79
95880,65,9,-1,80
96390,80,19,4,76
96900,54,29,2,74
97410,79,90,-14,88
97920,11,26,8,80
98430,75,44,3,77
98940,80,71,-2,79
99450,54,72,-1,80
99960,9,39,-8,88
100470,73,57,6,82
100980,5,58,10,72
101490,61,17,-5,77
102000,76,44,1,76
102510,101,71,4,72
103020,57,72,-14,86
103530,91,39,7,79
104040,14,66,-1,80
104550,24,25,1,79
105060,88,8,-1,80
105570,62,46,-5,85
106080,96,65,7,78
106590,52,92,-3,81
107100,62,11,2,79
107610,77,38,6,73
108120,82,65,0,73
108630,14,66,-8,81
109140,24,25,-3,84
109650,88,8,2,82
110160,62,46,1,81
110670,96,65,10,71
111180,52,92,-11,82
111690,62,28,7,75
112200,87,55,-1,76
112710,43,82,-9,85
113220,53,1,9,76
113730,68,20,0,76
114240,93,47,5,71
114750,67,74,-19,90
115260,101,10,15,75
115770,75,48,-1,76
116280,80,58,-10,86
116790,3,59,11,75
117300,67,18,2,73
117810,82,45,0,73
118320,87,72,-4,77
118830,19,73,-6,83
119340,29,5,5,78
119850,93,30,-2,80
120360,67,57,0,80
120870,67,58,-7,87
121380,101,25,15,72
121890,75,52,-3,75
122400,7,53,-8,83
122910,71,12,9,74
123420,86,39,1,73
123930,9,66,-8,81
124440,19,25,3,78
124950,83,8,-1,79
125460,57,46,1,78
125970,91,29,-1,79
126480,65,56,-4,83
126990,99,23,10,73
127500,73,33,2,71
128010,98,60,-2,73
128520,54,87,-7,80
129030,64,23,11,69
129540,89,50,-2,71
130050,45,77,-11,82
130560,55,98,4,78
131070,65,34,7,71
131580,90,61,-1,72
132090,46,88,-11,83
132600,56,55,0,83
133110,90,22,6,77
133620,64,32,2,75
134130,89,59,-2,77
134640,21,86,-8,85
135150,31,18,4,81
135660,95,87,2,79
136170,69,23,5,74
136680,94,50,-5,79
137190,17,77,-3,82
137700,27,9,5,77
138210,91,78,-1,78
138720,23,79,0,78
139230,33,38,-3,81
139740,67,21,8,73
140250,92,48,-6,79
140760,15,75,-2,81
141270,25,34,5,76
141780,90,1,-3,79
142290,66,39,3,76
142800,91,49,5,71
143310,65,76,-10,81
143820,99,12,6,75
144330,73,50,3,72
144840,5,51,-4,76
145350,69,10,-4,80
145860,84,20,-2,82
146370,99,47,7,75
146880,22,74,-5,80
147390,32,33,0,80
147900,96,0,4,76
148410,72,38,3,73
148920,97,65,-6,79
149430,53,92,-2,81
149940,63,28,5,76
150450,88,55,2,74
150960,11,82,-6,80
151470,21,77,0,80
151980,31,36,1,79
152490,95,3,8,71
153000,71,41,-6,77
153510,96,51,0,77
154020,52,78,-3,80
154530,62,14,5,75
155040,77,41,5,70
155550,0,68,-9,79
156060,10,27,2,77
156570,66,45,-1,78
157080,91,64,2,76
157590,47,91,-12,88
158100,57,58,11,77
158610,91,25,6,71
159120,65,35,-7,78
159630,90,62,2,76
160140,22,89,-3,79
160650,32,21,0,79
161160,96,90,2,77
161670,28,26,-7,84
162180,92,9,0,84
162690,66,47,8,76
163200,91,66,6,70
163710,47,93,-15,85
164220,57,12,8,77
164730,72,39,2,75
165240,97,66,1,74
165750,20,93,-10,84
166260,30,25,2,82
166770,64,8,1,81
167280,79,18,3,78
167790,94,45,4,74
168300,68,72,-7,81
168810,96,39,4,77
169320,19,66,-3,80
169830,29,25,2,78
170340,93,8,1,77
170850,69,18,1,76
171360,84,45,2,74
171870,7,72,-5,79
172380,63,31,1,78
172890,88,58,-3,81
173400,11,85,0,81
173910,21,17,0,81
174420,85,0,3,78
174930,67,19,3,75
175440,82,46,5,70
175950,5,73,-8,78
176460,61,32,5,73
176970,86,42,-5,78
177480,9,69,1,77
177990,19,28,1,76
178500,84,11,-8,84
179010,99,21,17,67
179520,96,31,-5,72
180030,70,58,-2,74
180540,2,25,-1,75
181050,12,43,-7,82
181560,76,34,10,72
182070,101,61,-5,77
182580,57,88,-4,81
183090,67,24,3,78
183600,92,51,4,74
184110,48,78,-4,78
184620,58,3,0,78
185130,73,22,0,78
185640,88,49,6,72
186150,44,76,-8,80
186660,54,43,7,73
187170,88,26,-1,74
187680,62,53,-4,78
188190,96,20,0,78
188700,70,30,5,73
189210,95,57,-6,79
189720,51,84,-5,84
190230,61,51,4,80
190740,95,18,1,79
191250,71,28,6,73
191760,96,55,-4,77
192270,52,82,-4,81
192780,75,7,-3,84
193290,90,26,7,77
193800,64,53,0,77
194310,98,20,-4,81
194820,72,30,8,73
195330,97,57,-1,74
195840,53,84,-4,78
196350,63,9,2,76
196860,78,19,-2,78
197370,93,46,7,71
197880,67,73,-10,81
198390,101,40,2,79
198900,75,67,3,76
199410,7,34,-3,79
199920,71,52,2,77
200430,3,53,-2,79
200940,67,12,0,79
201450,82,22,1,78
201960,97,49,3,75
202470,53,76,-3,78
202980,63,44,-5,83
203490,97,63,11,72
204000,53,90,-10,82
204510,63,15,10,72
205020,78,42,-6,78
205530,1,69,1,77
206040,57,28,3,74
206550,76,55,-3,77
207060,8,56,3,74
207570,18,15,-5,79
208080,82,100,-20,99
208590,14,36,21,78
209100,70,19,-4,82
209610,85,46,10,72
210120,90,73,-6,78
210630,22,74,-7,85
211140,32,33,7,78
211650,66,0,-9,87
212160,81,19,14,73
212670,57,46,-8,81
213180,91,13,2,79
213690,65,23,1,78
214200,80,50,4,74
214710,12,77,-2,76
215220,22,9,2,74
215730,86,78,-1,75
216240,18,79,-6,81
216750,28,11,-1,82
217260,92,80,3,79
217770,66,81,1,78
218280,100,17,4,74
218790,74,55,-2,76
219300,90,56,-2,78
219810,46,83,-11,89
220320,56,50,14,75
220830,90,17,0,75
221340,64,27,0,75
221850,83,54,0,75
222360,39,81,-10,85
222870,49,48,-3,88
223380,83,15,9,79
223890,98,25,4,75
224400,72,52,-7,82
224910,4,53,-1,83
225420,68,12,8,75
225930,83,39,-4,79
226440,39,66,-3,82
226950,49,33,2,80
227460,68,37,6,74
227970,26,98,-4,78
228480,23,30,-2,80
228990,88,13,-2,82
229500,62,23,6,76
230010,81,50,2,74
230520,95,77,1,73
231030,69,78,-8,81
231540,1,45,-1,82
232050,65,4,3,79
232560,80,23,2,77
233070,95,50,2,75
233580,51,77,-7,82
234090,68,44,4,78
234600,87,54,4,74
235110,43,81,-13,87
235620,53,6,14,73
236130,68,16,-3,76
236640,83,43,5,71
237150,88,70,-9,80
237660,62,71,-4,84
238170,96,38,7,77
238680,70,65,-1,78
239190,2,32,5,73
239700,66,23,-6,79
240210,85,50,5,74
240720,17,77,-11,85
241230,27,9,5,80
241740,91,78,-1,81
242250,23,79,8,73
242760,33,11,-6,79
243270,52,80,-7,86
243780,62,47,7,79
244290,96,14,-3,82
244800,70,24,8,74
245310,85,51,-6,80
245820,17,78,5,75
246330,27,10,0,75
246840,91,79,-3,78
247350,65,80,-6,84
247860,99,42,7,77
248370,73,69,-6,83
248880,5,36,8,75
249390,69,66,-8,83
249900,2,33,13,70
250410,12,24,-8,78
250920,77,7,-4,82
251430,92,17,8,74
251940,66,27,-2,76
252450,85,54,3,73
252960,41,81,-10,83
253470,51,40,-6,89
253980,85,7,16,73
254490,59,17,-6,79
255000,74,37,1,78
255510,99,64,2,76
256020,55,91,1,75
256530,65,16,1,74
257040,80,43,-5,79
257550,85,70,6,73
258060,59,71,-6,79
258570,93,38,4,75
259080,67,65,-6,81
259590,101,32,7,74
260100,75,59,1,73
260610,92,60,-3,76
261120,48,87,-5,81
261630,58,12,9,72
262140,73,39,-1,73
262650,78,66,-8,81
263160,10,67,1,80
263670,66,26,5,75
264180,71,53,0,75
264690,3,54,1,74
265200,13,13,-6,80
265710,77,24,4,76
266220,0,51,1,75
266730,56,10,-3,78
267240,71,37,7,71
267750,96,64,-4,75
268260,52,91,-8,83
268770,62,16,9,74
269280,77,43,3,71
269790,82,70,-11,82
270300,14,71,2,80
270810,24,30,6,74
271320,89,13,-3,77
271830,63,23,0,77
272340,68,50,0,77
272850,0,51,-1,78
273360,61,10,1,77
273870,76,37,3,74
274380,81,64,-6,80
274890,13,65,0,80
275400,23,24,-1,81
275910,87,93,-2,83
276420,19,29,5,78
276930,84,12,4,74
277440,58,73,-8,82
277950,92,40,9,73
278460,66,67,-10,83
278970,100,34,3,80
279480,74,61,5,75
279990,6,62,5,70
280500,66,21,-7,77
281010,85,48,6,71
281520,90,75,-7,78
282030,22,76,-2,80
282540,32,35,-4,84
283050,66,18,10,74
283560,81,45,-2,76
284070,86,72,-6,82
284580,18,73,1,81
285090,28,32,-4,85
285600,85,15,7,78
286110,59,25,0,78
286620,17,52,-5,83
287130,27,11,6,77
287640,92,80,-4,81
288150,24,81,4,77
288660,34,13,-4,81
289170,53,82,-4,85
289680,63,18,6,79
290190,78,45,1,78
290700,83,72,-3,81
291210,15,73,3,78
291720,25,32,-3,81
292230,89,101,-2,83
292740,44,37,1,82
293250,78,4,-2,84
293760,93,14,4,80
294270,67,24,11,69
294780,72,51,-12,81
295290,4,52,7,74
295800,60,11,-5,79
296310,75,38,4,75
296820,80,65,-9,84
297330,12,66,5,79
297840,24,25,1,78
298350,89,8,3,75
298860,63,18,3,72
299370,78,45,-7,79
299880,10,72,-3,82
300390,20,31,6,76
300900,85,100,-3,79
301410,48,36,-6,85
301920,82,3,4,81
302430,56,13,9,72
302940,71,40,-7,79
303450,3,67,6,73
303960,59,26,-6,79
304470,84,87,1,78
304980,39,23,-3,81
305490,58,92,0,81
306000,68,17,2,79
306510,83,44,8,71
307020,88,71,-3,74
307530,20,72,-5,79
308040,30,31,-4,83
308550,87,14,6,77
309060,61,24,1,76
309570,66,51,0,76
310080,100,52,2,74
310590,74,79,-2,76
311100,6,46,-3,79
311610,16,5,1,78
312120,81,30,2,76
312630,4,57,-6,82
313140,68,16,-1,83
313650,83,43,9,74
314160,88,70,-9,83
314670,20,71,6,77
315180,30,30,-3,80
315690,94,99,-2,82
316200,49,34,1,81
316710,83,1,1,80
317220,65,20,5,75
317730,80,47,-2,77
318240,3,74,-3,80
318750,59,33,4,76
319260,93,94,-2,78
319770,67,30,-4,82
320280,86,57,7,75
320790,60,58,-6,81
321300,94,25,3,78
321810,68,52,-5,83
322320,0,53,10,73
322830,56,12,0,73
323340,71,39,-2,75
323850,96,66,1,74
324360,70,67,-16,90
324870,2,34,6,84
325380,66,52,2,82
325890,100,19,7,75
326400,74,56,-8,83
326910,6,57,5,78
327420,70,16,-1,79
327930,85,43,4,75
328440,90,70,4,71
328950,64,15,-7,78
329460,79,42,3,75
329970,84,69,2,73
330480,16,70,-6,79
330990,26,29,1,78
331500,91,98,-4,82
332010,46,34,0,82
332520,80,1,-7,89
333030,37,26,2,87
333540,71,9,6,81
334050,86,19,5,76
334560,60,46,-2,78
335070,94,13,1,77
335580,68,23,4,73
336090,93,50,-1,74
336600,67,77,-9,83
337110,101,44,0,83
337620,4,71,10,73
338130,60,30,-2,75
338640,85,57,-2,77
339150,17,46,-4,81
339660,12,13,7,74
340170,77,98,-3,77
340680,67,34,-1,78
341190,92,61,0,78
341700,66,88,-7,85
342210,100,24,8,77
342720,74,85,-2,79
343230,6,20,-2,81
343740,1,38,10,71
344250,11,99,-8,79
344760,67,31,0,79
345270,92,58,6,73
345780,48,85,-6,79
346290,51,44,-9,88
346800,85,11,16,72
347310,59,21,-5,77
347820,74,48,0,77
348330,6,18,0,77
348840,71,1,0,77
349350,86,20,3,74
349860,60,47,-9,83
350370,94,14,0,83
350880,68,24,9,74
351390,93,51,1,73
351900,49,78,-10,83
352410,59,45,2,81
352920,93,12,5,76
353430,67,22,-2,78
353940,82,49,7,71
354450,14,76,-9,80
354960,24,8,-5,85
355470,81,77,4,81
355980,13,44,-2,83
356490,77,35,6,77
357000,82,62,4,73
357510,14,63,-4,77
358020,24,22,-1,78
358530,81,91,-8,86
359040,13,58,9,77
359550,23,17,-2,79
360060,88,0,0,79
360570,64,19,4,75
361080,79,80,-7,82
361590,11,47,3,79
362100,67,38,-2,81
362610,72,65,1,80
363120,4,32,-1,81
363630,60,43,1,80
364140,94,10,7,73
364650,68,20,0,73
365160,83,47,1,72
365670,15,74,-3,75
366180,25,33,-2,77
366690,82,0,-9,86
367200,58,25,9,77
367710,77,52,3,74
368220,9,79,-7,81
368730,19,38,-1,82
369240,84,21,3,79
369750,99,48,1,78
370260,73,75,-7,85
370770,5,42,3,82
371280,15,33,7,75
371790,10,16,-3,78
372300,75,101,5,73
372810,85,36,-5,78
373320,90,63,-2,80
373830,22,64,7,73
374340,32,23,-7,80
374850,66,6,4,76
375360,81,16,1,75
375870,57,26,2,73
376380,62,87,-9,82
376890,76,22,15,67
377400,91,49,-3,70
377910,96,76,-9,79
378420,3,77,7,72
378930,59,36,1,71
379440,93,63,1,70
379950,67,90,-11,81
380460,101,25,4,77
380970,75,52,7,70
381480,7,53,-6,76
381990,63,12,3,73
382500,78,39,-5,78
383010,83,66,4,74
383520,15,67,0,74
384030,25,26,-7,81
384540,82,9,3,78
385050,56,19,2,76
385560,75,46,5,71
386070,80,73,-14,85
386580,12,40,4,81
387090,11,58,5,76
387600,21,17,-5,81
388110,78,0,-1,82
388620,54,25,7,75
389130,59,52,-6,81
389640,93,19,3,78
390150,67,29,2,76
390660,72,56,0,76
391170,4,23,-1,77
391680,3,41,-7,84
392190,67,32,7,77
392700,86,59,5,72
393210,18,86,-6,78
393720,28,18,-3,81
394230,85,1,2,79
394740,67,26,7,72
395250,82,53,-3,75
395760,14,80,-4,79
396270,24,12,-1,80
396780,81,97,-1,81
397290,36,32,-1,82
397800,70,15,9,73
398310,85,42,0,73
398820,90,69,-5,78
399330,22,70,1,77
399840,32,29,-7,84
400350,66,12,7,77
400860,81,39,3,74
401370,86,66,-7,81
401880,18,67,3,78
402390,28,26,-8,86
402900,62,9,9,77
403410,77,36,1,76
403920,0,63,4,72
404430,56,22,2,70
404940,71,49,-10,80
405450,3,19,7,73
405960,59,75,-15,88
406470,93,42,9,79
406980,16,69,-3,82
407490,26,28,4,78
408000,83,11,-2,80
408510,98,21,3,77
409020,72,31,4,73
409530,77,58,-2,75
410040,9,59,-4,79
410550,73,18,1,78
411060,88,45,5,73
411570,93,72,0,73
412080,25,73,-6,79
412590,35,32,-1,80
413100,69,15,6,74
413610,84,42,3,71
414120,89,69,0,71
414630,63,70,-5,76
415140,97,37,5,71
415650,71,64,-9,80
416160,3,31,0,80
416670,67,28,7,73
417180,92,55,0,73
417690,24,82,-3,76
418200,34,14,-9,85
418710,35,83,2,83
419220,45,42,1,82
419730,79,25,9,73
420240,84,52,1,72
420750,16,79,-7,79
421260,26,11,-2,81
421770,83,96,-1,82
422280,15,31,6,76
422790,10,100,-8,84
423300,66,32,9,75
423810,85,59,4,71
424320,17,60,-8,79
424830,27,51,-2,81
425340,22,18,0,81
425850,79,1,-1,82
426360,61,20,5,77
426870,62,31,1,76
427380,87,58,3,73
427890,19,85,-6,79
428400,29,17,-7,86
428910,93,0,5,81
429420,75,19,6,75
429930,90,46,6,69
430440,95,73,-2,71
430950,69,74,-14,85
431460,74,41,8,77
431970,6,68,2,75
432480,62,27,0,75
432990,87,54,-1,76
433500,19,81,-2,78
434010,29,13,-2,80
434520,37,98,2,78
435030,47,30,-3,81
435540,81,13,-12,93
436050,96,23,22,71
436560,70,33,-5,76
437070,95,60,-1,77
437580,27,87,0,77
438090,37,19,-2,79
438600,56,88,-6,85
439110,90,7,-1,86
439620,72,17,6,80
440130,87,44,0,80
440640,10,71,1,79
441150,66,30,7,72
441660,91,57,-2,74
442170,23,84,-4,78
442680,33,16,-3,81
443190,52,85,-4,85
443700,86,52,15,70
444210,9,66,-10,80
444720,65,25,8,72
445230,90,52,-3,75
445740,13,79,-2,77
446250,23,38,-3,80
446760,91,5,-3,83
447270,73,15,5,78
447780,88,42,4,74
448290,11,0,-9,83
448800,68,25,10,73
449310,93,52,-1,74
449820,98,79,2,72
450330,72,49,-10,82
450840,4,68,5,77
451350,60,27,3,74
451860,85,54,-6,80
452370,17,24,1,79
452880,82,7,4,75
453390,56,26,1,74
453900,81,40,1,73
454410,86,67,-3,76
454920,18,37,-6,82
455430,13,20,7,75
455940,77,3,-10,85
456450,92,22,9,76
456960,88,36,4,72
457470,11,63,-4,76
457980,21,54,-3,79
458490,31,21,1,78
459000,50,4,1,77
459510,65,23,4,73
460020,90,50,1,72
460530,13,77,-4,76
461040,23,36,-2,78
461550,88,3,-6,84
462060,70,28,9,75
462570,95,55,-4,79
463080,18,82,-1,80
463590,28,14,1,79
464100,47,83,0,79
464610,57,2,-1,80
465120,72,21,0,80
465630,87,48,6,74
466140,10,75,-4,78
466650,20,34,0,78
467160,85,17,-6,84
467670,100,27,8,76
468180,74,54,0,76
468690,6,55,-3,79
469200,16,46,-5,84
469710,11,29,4,80
470220,67,26,2,78
470730,92,53,-3,81
471240,15,80,-1,82
471750,25,39,1,81
472260,93,22,0,81
472770,67,32,5,76
473280,92,59,2,74
473790,15,86,-4,78
474300,25,18,-2,80
474810,44,1,0,80
475320,59,20,8,72
475830,84,47,-4,76
476340,7,74,1,75
476850,63,33,0,75
477360,88,94,-9,84
477870,20,61,5,79
478380,30,52,-1,80
478890,25,19,-4,84
479400,89,2,2,82
479910,71,12,7,75
480420,86,94,-2,77
480930,18,30,1,76
481440,82,13,0,76
481950,97,23,-12,88
482460,71,33,16,72
482970,96,60,-1,73
483480,52,87,-7,80
483990,62,54,5,75
484500,96,21,-5,80
485010,70,31,7,73
485520,95,58,-1,74
486030,51,7,2,72
486540,66,17,-6,78
487050,81,44,6,72
487560,4,71,0,72
488070,60,30,-5,77
488580,85,91,-4,81
489090,17,58,0,81
489600,27,49,2,79
490110,22,16,-3,82
490620,86,101,-4,86
491130,18,85,8,78
491640,28,17,-8,86
492150,92,86,8,78
492660,24,56,4,74
493170,19,23,-2,76
493680,83,6,-9,85
494190,57,16,11,74
494700,72,43,0,74
495210,97,53,-3,77
495720,20,80,-4,81
496230,30,39,0,81
496740,57,6,2,79
497250,72,16,-2,81
497760,87,26,7,74
498270,61,53,-7,81
498780,95,20,3,78
499290,69,30,6,72
499800,94,57,0,72
500310,50,84,-7,79
500820,60,3,-3,82
501330,75,13,6,76
501840,90,23,0,76
502350,64,50,-1,77
502860,98,17,3,74
503370,72,27,-3,77
503880,97,54,3,74
504390,53,81,-8,82
504900,87,48,10,72
505410,10,75,-11,83
505920,20,34,3,80
506430,15,17,3,77
506940,79,0,-1,78
507450,61,10,-6,84
507960,76,37,9,75
508470,101,64,1,74
508980,57,91,-6,80
509490,71,10,4,76
510000,86,20,-7,83
510510,101,30,9,74
511020,75,40,-6,80
511530,49,67,-12,92
512040,83,34,19,73
512550,6,61,-5,78
513060,16,20,0,78
513570,80,3,-2,80
514080,62,13,-2,82
514590,77,23,10,72
515100,92,50,-3,75
515610,15,77,-1,76
516120,25,36,-4,80
516630,82,3,-3,83
517140,64,13,3,80
517650,79,40,2,78
518160,2,67,4,74
518670,58,58,-7,81
519180,92,96,-2,83
519690,24,63,5,78
520200,34,30,2,76
520710,68,99,-7,83
521220,82,35,16,67
521730,5,62,-10,77
522240,61,21,-5,82
522750,62,48,1,81
523260,96,15,9,72
523770,70,25,-7,79
524280,95,52,10,69
524790,51,79,-17,86
525300,85,46,10,76
525810,8,73,1,75
526320,64,32,2,73
526830,89,46,3,70
527340,12,73,-10,80
527850,22,32,0,80
528360,79,101,-2,82
528870,69,37,12,70
529380,94,64,-6,76
529890,50,34,-4,80
530400,84,1,-7,87
530910,66,11,11,76
531420,81,21,2,74
531930,55,48,-15,89
532440,89,15,14,75
532950,63,25,0,75
533460,88,52,2,73
533970,11,79,-4,77
534480,21,38,1,76
534990,77,5,-6,82
535500,59,15,5,77
536010,60,25,0,77
536520,85,86,-8,85
537030,17,53,4,81
537540,73,44,6,75
538050,98,71,1,74
538560,72,72,-5,79
539070,4,39,-2,81
539580,14,0,3,78
540090,71,25,6,72
540600,96,52,-4,76
541110,19,79,-6,82
541620,29,38,6,76
542130,63,5,-5,81
542640,78,15,2,79
543150,93,25,0,79
543660,67,35,4,75
544170,92,45,-4,79
544680,15,72,-4,83
545190,25,31,7,76
545700,82,100,-10,86
546210,14,36,9,77
546720,70,33,5,72
547230,95,60,0,72
547740,52,87,-10,82
548250,42,54,-4,86
548760,76,21,10,76
549270,91,48,-1,77
549780,14,75,7,70
550290,91,34,-9,79
550800,65,61,-3,82
551310,99,28,8,74
551820,73,55,-17,91
552330,5,35,14,77
552840,61,26,-3,80
553350,86,53,-3,83
553860,9,80,3,80
554370,19,39,0,80
554880,75,6,-3,83
555390,90,16,-2,85
555900,64,26,3,82
556410,89,53,7,75
556920,12,80,-5,80
557430,22,39,-3,83
557940,98,6,5,78
558450,80,16,0,78
558960,95,26,0,78
559470,69,53,2,76
559980,94,23,4,72
560490,68,50,-8,80
561000,93,60,5,75
561510,16,87,1,74
562020,26,19,-9,83
562530,90,2,0,83
563040,72,12,3,80
563550,87,39,3,77
564060,10,66,0,77
564570,20,25,-1,78
565080,77,8,-3,81
565590,92,18,7,74
566100,66,28,-2,76
566610,91,55,2,74
567120,14,82,-2,76
567630,24,41,-8,84
568140,51,8,5,79
568650,52,35,1,78
569160,77,2,-2,80
569670,92,12,7,73
570180,66,22,-2,75
570690,91,49,1,74
571200,14,76,-8,82
571710,24,35,0,82
572220,81,2,1,81
572730,63,27,6,75
573240,88,54,0,75
573750,11,81,-2,77
574260,67,40,5,72
574770,92,54,-8,80
575280,15,81,1,79
575790,25,13,2,77
576300,89,98,-7,84
576810,21,34,5,79
577320,86,1,-7,86
577830,68,26,9,77
578340,93,53,5,72
578850,16,80,-1,73
579360,26,39,-6,79
579870,83,6,-1,80
580380,57,16,9,71
580890,82,43,-5,76
581400,5,70,0,76
581910,61,29,0,76
582420,86,90,-10,86
582930,18,57,9,77
583440,28,48,-5,82
583950,23,15,-1,83
584460,87,100,8,75
584970,42,38,-11,86
585480,76,21,12,74
585990,91,48,-4,78
586500,14,75,1,77
587010,24,34,1,76
587520,89,1,-8,84
588030,71,26,15,69
588540,96,53,-5,74
589050,19,80,-5,79
589560,29,39,3,76
