step_time,gneJ00_offset,gneJ9_offset,reward,queue_sum
2819790,32,72,-12,80
2820300,33,50,8,72
2820810,54,17,-14,86
2821320,68,90,8,78
2821830,89,49,-1,79
2822340,1,86,0,79
2822850,23,64,-2,81
2823360,24,97,0,81
2823870,46,75,10,71
2824380,68,34,-13,84
2824890,82,72,6,78
2825400,40,73,0,78
2825910,69,51,-5,83
2826420,27,52,10,73
2826930,49,19,-8,81
2827440,63,92,9,72
2827950,84,51,-6,78
2828460,98,88,-3,81
2828970,18,89,3,78
2829480,40,67,2,76
2829990,62,34,-13,89
2830500,76,72,17,72
2831010,98,73,-5,77
2831520,10,74,-4,81
2832030,20,52,-1,82
2832540,21,85,-4,86
2833050,22,63,8,78
2833560,23,41,-2,80
2834070,44,8,-6,86
2834580,58,81,15,71
2835090,79,82,-4,75
2835600,100,83,-6,81
2836110,20,84,-6,87
2836620,30,62,12,75
2837130,31,29,-11,86
2837640,73,98,13,73
2838150,94,57,-9,82
2838660,6,95,0,82
2839170,35,73,6,76
2839680,36,51,0,76
2840190,57,80,5,71
2840700,78,39,-11,82
2841210,92,77,6,76
2841720,12,78,-4,80
2842230,34,56,9,71
2842740,56,23,-9,80
2843250,70,61,5,75
2843760,28,62,-5,80
2844270,29,40,-1,81
2844780,50,7,-3,84
2845290,64,80,3,81
2845800,85,81,-1,82
2846310,5,82,5,77
2846820,34,60,0,77
2847330,56,27,-4,81
2847840,70,65,3,78
2848350,28,32,-8,86
2848860,70,101,11,75
2849370,92,29,-5,80
2849880,48,66,5,75
2850390,69,33,-2,77
2850900,83,71,7,70
2851410,3,72,-7,77
2851920,25,50,-4,81
2852430,26,17,2,79
2852940,42,86,-5,84
2853450,71,64,14,70
2853960,29,65,-10,80
2854470,30,43,2,78
2854980,51,10,-2,80
2855490,65,83,4,76
2856000,86,50,-2,78
2856510,100,87,-4,82
2857020,20,88,3,79
2857530,42,66,4,75
2858040,63,25,-10,85
2858550,77,63,9,76
2859060,35,64,2,74
2859570,57,31,-4,78
2860080,71,69,1,77
2860590,29,70,-2,79
2861100,58,48,1,78
2861610,59,15,-3,81
2862120,15,18,3,78
2862630,0,87,-5,83
2863140,22,65,3,80
2863650,23,72,-4,84
2864160,24,50,5,79
2864670,25,17,-4,83
2865180,26,86,0,83
2865690,27,64,4,79
2866200,28,42,-6,85
2866710,49,9,3,82
2867220,63,12,4,78
2867730,19,85,-8,86
2868240,41,63,12,74
2868750,62,30,-12,86
2869260,76,68,7,79
2869770,34,69,0,79
2870280,56,47,-1,80
2870790,14,14,-7,87
2871300,22,83,4,83
2871810,23,61,2,81
2872320,24,39,-1,82
2872830,45,6,0,82
2873340,59,91,8,74
2873850,80,19,-1,75
2874360,36,56,-2,77
2874870,57,23,-4,81
2875380,71,61,7,74
2875890,29,62,-6,80
2876400,87,40,-7,87
2876910,101,78,14,73
2877420,13,90,-10,83
2877930,35,68,7,76
2878440,64,46,1,75
2878950,78,13,1,74
2879460,34,50,-6,80
2879970,55,17,0,80
2880480,69,20,4,76
2880990,25,57,-6,82
2881500,26,90,0,82
2882010,27,68,1,81
2882520,28,46,1,80
2883030,49,13,-3,83
2883540,63,16,7,76
2884050,19,53,-5,81
2884560,20,86,-2,83
2885070,42,64,12,71
2885580,63,31,-9,80
2886090,77,69,4,76
2886600,35,70,-1,77
2887110,64,37,-4,81
2887620,70,75,14,67
2888130,91,87,-15,82
2888640,49,99,6,76
2889150,78,77,-3,79
2889660,36,78,2,77
2890170,39,56,3,74
2890680,60,23,-7,81
2891190,74,61,8,73
2891700,32,62,-1,74
2892210,61,29,-5,79
2892720,75,67,8,71
2893230,33,68,-9,80
2893740,62,46,3,77
2894250,20,47,-2,79
2894760,21,80,-5,84
2895270,43,58,8,76
2895780,64,25,1,75
2896290,78,62,3,72
2896800,36,63,-9,81
2897310,57,30,-5,86
2897820,71,68,8,78
2898330,29,69,-1,79
2898840,51,47,-2,81
2899350,30,14,0,81
2899860,5,83,3,78
2900370,27,61,2,76
2900880,28,39,0,76
2901390,49,6,-4,80
2901900,63,79,13,67
2902410,84,80,-13,80
2902920,4,15,-4,84
2903430,60,28,-1,85
2903940,74,66,18,67
2904450,32,67,-11,78
2904960,54,45,-10,88
2905470,84,12,6,82
2905980,98,49,2,80
2906490,10,86,2,78
2907000,32,64,0,78
2907510,54,42,-5,83
2908020,12,43,3,80
2908530,22,56,-2,82
2909040,44,12,-2,84
2909550,58,85,6,78
2910060,79,21,0,78
2910570,35,58,3,75
2911080,56,25,-6,81
2911590,70,63,2,79
2912100,28,64,0,79
2912610,29,42,3,76
2913120,50,9,-4,80
2913630,64,82,12,68
2914140,85,83,-9,77
2914650,43,18,1,76
2915160,23,91,-10,86
2915670,45,69,12,74
2916180,66,70,1,73
2916690,87,71,0,73
2917200,45,72,-3,76
2917710,66,31,-4,80
2918220,80,69,6,74
2918730,38,70,-1,75
2919240,60,48,-5,80
2919750,90,15,1,79
2920260,2,42,2,77
2920770,12,20,-6,83
2921280,20,89,-2,85
2921790,42,67,12,73
2922300,63,34,-14,87
2922810,77,72,13,74
2923320,35,73,-1,75
2923830,57,51,-5,80
2924340,24,18,1,79
2924850,54,87,1,78
2925360,75,65,1,77
2925870,33,66,2,75
2926380,55,44,-14,89
2926890,13,11,5,84
2927400,43,80,12,72
2927910,64,58,-6,78
2928420,94,59,5,73
2928930,6,96,-11,84
2929440,81,74,4,80
2929950,39,75,-1,81
2930460,60,53,-3,84
2930970,18,20,2,82
2931480,48,89,6,76
2931990,70,67,-4,80
2932500,28,68,4,76
2933010,29,46,0,76
2933520,50,13,-4,80
2934030,64,16,1,79
2934540,20,53,-1,80
2935050,21,86,-7,87
2935560,43,64,8,79
2936070,64,31,-2,81
2936580,78,69,8,73
2937090,36,4,-15,88
2937600,37,89,5,83
2938110,66,67,9,74
2938620,24,79,-8,82
2939130,46,63,7,75
2939640,67,30,-5,80
2940150,81,68,8,72
2940660,39,80,-7,79
2941170,61,58,4,75
2941680,19,59,0,75
2942190,29,37,-8,83
2942700,50,4,4,79
2943210,64,77,1,78
2943720,85,89,-4,82
2944230,4,24,6,76
2944740,60,37,-7,83
2945250,88,75,5,78
2945760,8,87,-7,85
2946270,37,13,7,78
2946780,67,98,7,71
2947290,88,57,-4,75
2947800,0,94,-3,78
2948310,29,72,-2,80
2948820,51,50,-1,81
2949330,75,17,1,80
2949840,31,54,4,76
2950350,52,21,-4,80
2950860,66,58,3,77
2951370,24,59,-6,83
2951880,25,92,-10,93
2952390,47,70,15,78
2952900,68,37,3,75
2953410,82,74,2,73
2953920,40,86,-2,75
2954430,62,64,-5,80
2954940,20,31,-2,82
2955450,50,74,10,72
2955960,71,33,-6,78
2956470,85,70,-2,80
2956980,43,82,1,79
2957490,65,60,5,74
2958000,23,72,-12,86
2958510,45,50,11,75
2959020,66,17,-3,78
2959530,22,54,-1,79
2960040,32,32,-1,80
2960550,62,101,3,77
2961060,84,36,2,75
2961570,98,73,-8,83
2962080,10,8,-2,85
2962590,18,77,1,84
2963100,28,55,8,76
2963610,50,22,-3,79
2964120,64,59,-4,83
2964630,22,26,1,82
2965140,52,95,4,78
2965650,74,73,2,76
2966160,95,85,-3,79
2966670,53,97,5,74
2967180,75,56,2,72
2967690,89,93,-7,79
2968200,8,3,-3,82
2968710,16,76,0,82
2969220,26,54,2,80
2969730,48,21,-6,86
2970240,62,59,7,79
2970750,20,7,1,78
2971260,50,76,0,78
2971770,71,54,5,73
2972280,29,55,1,72
2972790,30,22,-9,81
2973300,60,91,6,75
2973810,81,50,-3,78
2974320,95,87,-2,80
2974830,23,22,3,77
2975340,53,91,0,77
2975850,75,69,5,72
2976360,96,81,-10,82
2976870,54,16,4,78
2977380,10,53,1,77
2977890,20,31,-6,83
2978400,50,100,0,83
2978910,72,78,6,77
2979420,93,90,0,77
2979930,12,0,-6,83
2980440,20,73,3,80
2980950,30,51,9,71
2981460,51,18,-13,84
2981970,65,56,9,75
2982480,23,68,-13,88
2982990,33,101,12,76
2983500,55,79,-1,77
2984010,76,57,5,72
2984520,34,94,-5,77
2985030,56,72,3,74
2985540,77,39,-7,81
2986050,91,52,3,78
2986560,3,89,-6,84
2987070,25,67,5,79
2987580,47,45,-6,85
2988090,77,12,13,72
2988600,91,49,-7,79
2989110,3,86,-1,80
2989620,25,64,4,76
2990130,47,42,-6,82
2990640,77,9,9,73
2991150,33,46,-3,76
2991660,54,13,-6,82
2992170,68,50,0,82
2992680,82,51,6,76
2993190,96,88,-2,78
2993700,15,100,-6,84
2994210,37,78,4,80
2994720,59,56,1,79
2995230,17,23,-3,82
2995740,47,92,5,77
2996250,69,70,3,74
2996760,90,37,-4,78
2997270,2,74,-7,85
2997780,24,52,7,78
2998290,34,19,-3,81
2998800,64,88,8,73
2999310,85,66,-4,77
2999820,99,78,0,77
3000330,11,90,-1,78
3000840,33,68,-3,81
3001350,55,35,-5,86
3001860,69,2,11,75
3002370,25,75,-10,85
3002880,47,53,5,80
3003390,68,20,-1,81
3003900,82,57,10,71
3004410,96,94,-10,81
3004920,15,4,3,78
3005430,23,73,-1,79
3005940,50,51,-5,84
3006450,29,18,4,80
3006960,51,87,1,79
3007470,72,65,4,75
3007980,30,77,-1,76
3008490,52,55,3,73
3009000,73,22,-3,76
3009510,87,59,-4,80
3010020,101,96,-2,82
3010530,20,6,0,82
3011040,50,75,5,77
3011550,71,53,0,77
3012060,29,90,-2,79
3012570,51,68,8,71
3013080,72,35,-4,75
3013590,86,72,-4,79
3014100,44,84,2,77
3014610,66,62,3,74
3015120,24,63,-4,78
3015630,46,41,-4,82
3016140,76,8,4,78
3016650,32,81,-7,85
3017160,54,59,5,80
3017670,75,26,-5,85
3018180,89,63,3,82
3018690,1,75,4,78
3019200,23,50,-3,81
3019710,45,83,6,75
3020220,67,61,-1,76
3020730,25,28,-9,85
3021240,55,97,13,72
3021750,77,75,-6,78
3022260,35,87,1,77
3022770,57,65,1,76
3023280,78,32,0,76
3023790,92,69,2,74
3024300,4,81,-10,84
3024810,26,59,6,78
3025320,48,37,-7,85
3025830,78,4,11,74
3026340,92,41,-2,76
3026850,4,78,-3,79
3027360,26,56,2,77
3027870,48,23,-10,87
3028380,62,61,8,79
3028890,20,28,-7,86
3029400,50,97,7,79
3029910,72,75,0,79
3030420,93,87,-5,84
3030930,12,99,-3,87
3031440,41,77,8,79
3031950,63,55,0,79
3032460,21,56,-4,83
3032970,43,89,3,80
3033480,61,67,6,74
3033990,82,34,-9,83
3034500,96,71,4,79
3035010,8,6,-1,80
3035520,64,75,7,73
3036030,85,87,-1,74
3036540,4,99,-8,82
3037050,26,77,-2,84
3037560,48,55,6,78
3038070,27,22,-8,86
3038580,57,91,9,77
3039090,79,26,-2,79
3039600,93,63,0,79
3040110,5,100,-3,82
3040620,27,78,3,79
3041130,49,56,0,79
3041640,70,23,-3,82
3042150,84,60,0,82
3042660,98,97,0,82
3043170,17,7,2,80
3043680,47,76,5,75
3044190,69,43,1,74
3044700,83,80,-3,77
3045210,2,92,1,76
3045720,24,70,-11,87
3046230,10,1,6,81
3046740,71,74,12,69
3047250,92,86,-8,77
3047760,11,98,-10,87
3048270,33,76,8,79
3048780,55,54,-1,80
3049290,85,21,2,78
3049800,99,21,-6,84
3050310,11,58,0,84
3050820,21,91,6,78
3051330,43,69,3,75
3051840,64,36,-9,84
3052350,78,74,10,74
3052860,36,86,-3,77
3053370,58,64,2,75
3053880,79,31,-1,76
3054390,93,68,3,73
3054900,5,3,-8,81
3055410,61,72,5,76
3055920,82,39,-5,81
3056430,96,76,3,78
3056940,8,88,-1,79
3057450,37,66,6,73
3057960,59,33,-9,82
3058470,73,71,6,76
3058980,31,38,3,73
3059490,52,5,-2,75
3060000,66,78,2,73
3060510,87,90,-1,74
3061020,6,25,-4,78
3061530,16,38,2,76
3062040,26,5,-8,84
3062550,56,78,12,72
3063060,77,56,-4,76
3063570,91,93,-2,78
3064080,10,3,-4,82
3064590,18,72,-2,84
3065100,28,50,10,74
3065610,49,17,-4,78
3066120,63,54,3,75
3066630,21,21,-11,86
3067140,51,90,5,81
3067650,73,68,3,78
3068160,31,80,-5,83
3068670,53,58,4,79
3069180,74,25,2,77
3069690,88,62,-3,80
3070200,0,99,7,73
3070710,22,77,-11,84
3071220,44,84,9,75
3071730,66,62,3,72
3072240,24,19,-11,83
3072750,54,88,7,76
3073260,76,66,-1,77
3073770,34,67,4,73
3074280,56,34,-9,82
3074790,70,72,8,74
3075300,91,39,-10,84
3075810,3,76,9,75
3076320,25,54,-6,81
3076830,47,21,1,80
3077340,75,59,0,80
3077850,33,96,-2,82
3078360,55,74,8,74
3078870,76,31,-3,77
3079380,90,68,2,75
3079890,2,3,0,75
3080400,58,72,4,71
3080910,79,39,-11,82
3081420,93,77,7,75
3081930,21,89,-7,82
3082440,43,67,3,79
3082950,64,34,-7,86
3083460,78,72,16,70
3083970,36,7,-8,78
3084480,66,92,5,73
3084990,87,28,-9,82
3085500,43,65,5,77
3086010,64,32,-11,88
3086520,78,70,11,77
3087030,99,27,-5,82
3087540,11,64,3,79
3088050,21,42,-2,81
3088560,43,9,-7,88
3089070,57,34,10,78
3089580,71,72,3,75
3090090,92,7,-3,78
3090600,84,44,-5,83
3091110,98,81,3,80
3091620,51,16,-6,86
3092130,65,19,9,77
3092640,21,56,-3,80
3093150,43,89,3,77
3093660,65,67,-1,78
3094170,86,34,-6,84
3094680,100,71,3,81
3095190,12,6,-2,83
3095700,42,75,5,78
3096210,64,53,-2,80
3096720,78,10,5,75
3097230,34,47,3,72
3097740,55,14,-13,85
3098250,69,17,11,74
3098760,25,54,-8,82
3099270,47,21,-2,84
3099780,61,59,5,79
3100290,91,16,-2,81
3100800,3,53,-6,87
3101310,13,60,7,80
3101820,23,93,-4,84
3102330,45,71,10,74
3102840,66,38,-6,80
3103350,80,76,3,77
3103860,38,43,-5,82
3104370,68,10,4,78
3104880,24,47,0,78
3105390,46,14,3,75
3105900,60,17,-3,78
3106410,16,54,-3,81
3106920,26,87,-5,86
3107430,48,65,8,78
3107940,69,32,4,74
3108450,83,70,-5,79
3108960,97,82,-3,82
3109470,9,17,0,82
3109980,39,86,2,80
3110490,61,7,-2,82
3111000,17,44,-5,87
3111510,27,77,6,81
3112020,49,55,6,75
3112530,70,22,-3,78
3113040,84,59,-2,80
3113550,98,96,-6,86
3114060,17,31,7,79
3114570,39,100,-3,82
3115080,68,78,10,72
3115590,89,90,-4,76
3116100,8,0,0,76
3116610,64,73,4,72
3117120,85,40,-11,83
3117630,99,78,3,80
3118140,11,13,-6,86
3118650,41,82,7,79
3119160,63,60,1,78
3119670,21,27,-6,84
3120180,63,96,6,78
3120690,84,24,-2,80
3121200,40,61,6,74
3121710,61,28,-7,81
3122220,75,66,-4,85
3122730,33,1,2,83
3123240,48,74,8,75
3123750,69,41,-6,81
3124260,83,79,7,74
3124770,2,91,-5,79
3125280,31,69,-3,82
3125790,53,72,9,73
3126300,74,39,-8,81
3126810,88,76,1,80
3127320,81,88,1,79
3127830,0,100,1,78
3128340,29,78,-1,79
3128850,51,56,7,72
3129360,30,23,-11,83
3129870,60,92,11,72
3130380,82,70,-3,75
3130890,96,82,-6,81
3131400,24,94,-2,83
3131910,46,72,6,77
3132420,68,39,-5,82
3132930,82,76,2,80
3133440,75,88,5,75
3133950,96,100,-4,79
3134460,15,10,-2,81
3134970,76,79,7,74
3135480,69,91,-9,83
3135990,90,48,-2,85
3136500,2,86,7,78
3137010,31,64,0,78
3137520,53,42,-1,79
3138030,81,9,-3,82
3138540,37,46,7,75
3139050,58,13,-7,82
3139560,14,50,3,79
3140070,24,83,-6,85
3140580,46,32,0,85
3141090,74,101,8,77
3141600,95,36,-2,79
3142110,7,73,-5,84
3142620,36,51,5,79
3143130,57,18,-6,85
3143640,71,21,9,76
3144150,85,58,-4,80
3144660,99,95,3,77
3145170,18,5,-6,83
3145680,48,78,10,73
3146190,70,56,-6,79
3146700,28,57,-2,81
3147210,50,24,1,80
3147720,64,62,2,78
3148230,43,29,-3,81
3148740,73,98,10,71
3149250,94,33,-11,82
3149760,6,70,-1,83
3150270,28,48,7,76
3150780,49,15,-5,81
3151290,63,18,0,81
3151800,77,55,8,73
3152310,91,92,-4,77
3152820,10,2,-6,83
3153330,66,75,10,73
3153840,87,87,-4,77
3154350,15,99,-2,79
3154860,44,77,0,79
3155370,65,55,3,76
3155880,95,12,-1,77
3156390,7,49,-3,80
3156900,17,82,-1,81
3157410,27,60,3,78
3157920,37,38,1,77
3158430,58,5,-4,81
3158940,14,78,-6,87
3159450,24,56,6,81
3159960,34,34,2,79
3160470,64,1,5,74
3160980,20,38,-3,77
3161490,41,5,-6,83
3162000,56,78,10,73
3162510,77,90,-5,78
3163020,98,0,2,76
3163530,90,37,3,73
3164040,2,74,-8,81
3164550,58,52,0,81
3165060,88,19,1,80
3165570,0,56,5,75
3166080,22,34,-3,78
3166590,52,1,8,70
3167100,8,38,-9,79
3167610,18,51,-1,80
3168120,28,54,0,80
3168630,49,21,1,79
3169140,63,58,2,77
3169650,21,15,-6,83
3170160,51,84,13,70
3170670,72,62,1,69
3171180,0,74,-3,72
3171690,56,52,-5,77
3172200,35,19,-7,84
3172710,65,88,6,78
3173220,86,23,3,75
3173730,100,60,-1,76
3174240,12,97,-4,80
3174750,41,75,3,77
3175260,62,53,1,76
3175770,20,10,-5,81
3176280,50,79,8,73
3176790,71,57,-4,77
3177300,29,7,-11,88
3177810,59,80,14,74
3178320,80,92,-4,78
3178830,101,2,-1,79
3179340,93,39,0,79
3179850,5,76,-5,84
3180360,34,54,9,75
3180870,55,21,-8,83
3181380,69,59,6,77
3181890,99,16,-4,81
3182400,11,53,-3,84
3182910,21,86,-3,87
3183420,31,64,13,74
3183930,53,42,-3,77
3184440,83,43,0,77
3184950,97,80,-1,78
3185460,25,15,-3,81
3185970,55,84,4,77
3186480,76,65,1,76
3186990,69,77,-1,77
3187500,90,12,1,76
3188010,2,49,-4,80
3188520,12,27,-1,81
3189030,7,60,-2,83
3189540,17,38,-2,85
3190050,27,9,4,81
3190560,57,82,9,72
3191070,78,94,0,72
3191580,99,29,-5,77
3192090,11,66,-4,81
3192600,21,44,1,80
3193110,31,77,2,78
3193620,60,55,4,74
3194130,39,12,-8,82
3194640,67,15,0,82
3195150,23,52,9,73
3195660,33,30,-9,82
3196170,63,99,9,73
3196680,85,34,-6,79
3197190,99,71,0,79
3197700,11,6,-6,85
3198210,72,79,8,77
3198720,93,36,1,76
3199230,5,73,1,75
3199740,27,51,-6,81
3200250,48,18,-3,84
3200760,62,101,5,79
3201270,83,36,1,78
3201780,97,73,1,77
3202290,9,8,-2,79
3202800,65,77,4,75
3203310,86,34,-9,84
3203820,100,71,7,77
3204330,12,6,-9,86
3204840,42,75,12,74
3205350,64,53,-1,75
3205860,22,90,-8,83
3206370,44,68,14,69
3206880,65,49,-15,84
3207390,93,86,6,78
3207900,21,21,-5,83
3208410,51,90,9,74
3208920,80,68,-2,76
3209430,8,80,-10,86
3209940,30,58,11,75
3210450,51,25,-5,80
3210960,65,62,10,70
3211470,58,74,-1,71
3211980,79,86,-4,75
3212490,100,21,1,74
3213000,12,58,-10,84
3213510,22,65,8,76
3214020,32,43,-4,80
3214530,53,10,-2,82
3215040,9,13,-3,85
3215550,39,82,10,75
3216060,68,60,2,73
3216570,61,17,-13,86
3217080,75,54,13,73
3217590,89,4,-3,76
3218100,81,41,-2,78
3218610,95,78,0,78
3219120,23,90,-1,79
3219630,45,68,7,72
3220140,66,49,-4,76
3220650,80,101,2,74
3221160,101,36,-3,77
3221670,13,73,-4,81
3222180,23,51,3,78
3222690,33,32,-7,85
3223200,63,101,11,74
3223710,85,36,-6,80
3224220,99,73,1,79
3224730,11,8,0,79
3225240,41,77,6,73
3225750,63,55,-5,78
3226260,93,5,-7,85
3226770,5,42,11,74
3227280,15,20,-8,82
3227790,45,89,8,74
3228300,74,67,-1,75
3228810,67,79,4,71
3229320,65,91,6,65
3229830,58,26,-18,83
3230340,72,64,10,73
3230850,65,76,-9,82
3231360,86,88,3,79
3231870,79,87,0,79
3232380,100,99,0,79
3232890,19,9,-2,81
3233400,49,78,6,75
3233910,70,59,-2,77
3234420,28,71,-1,78
3234930,50,49,1,77
3235440,29,16,-7,84
3235950,59,85,7,77
3236460,80,66,-1,78
3236970,8,23,-6,84
3237480,16,96,6,78
3237990,38,74,2,76
3238500,60,52,-3,79
3239010,18,19,1,78
3239520,48,88,0,78
3240030,70,66,1,77
3240540,63,78,7,70
3241050,84,90,-4,74
3241560,3,0,-2,76
3242070,59,73,3,73
3242580,80,40,-3,76
3243090,94,77,-1,77
3243600,22,89,-5,82
3244110,44,67,8,74
3244620,65,34,-3,77
3245130,79,71,4,73
3245640,72,83,0,73
3246150,93,95,-7,80
3246660,12,5,-2,82
3247170,73,74,2,80
3247680,66,86,15,65
3248190,87,98,-18,83
3248700,6,33,7,76
3249210,16,46,-3,79
3249720,26,53,-2,81
3250230,47,20,-1,82
3250740,61,23,-4,86
3251250,75,26,9,77
3251760,89,63,0,77
3252270,1,100,-2,79
3252780,57,78,5,74
3253290,78,90,3,71
3253800,99,0,-11,82
3254310,91,37,2,80
3254820,3,74,6,74
3255330,25,52,-2,76
3255840,46,19,-9,85
3256350,74,22,8,77
3256860,88,59,-1,78
3257370,0,96,-1,79
3257880,56,74,-1,80
3258390,77,41,1,79
3258900,91,78,3,76
3259410,19,90,-10,86
3259920,41,68,9,77
3260430,62,35,-4,81
3260940,76,73,7,74
3261450,97,85,-5,79
3261960,85,97,2,77
3262470,4,7,0,77
3262980,60,76,4,73
3263490,81,43,-6,79
3264000,95,80,2,77
3264510,23,92,-5,82
3265020,45,70,7,75
3265530,66,37,-4,79
3266040,80,74,4,75
3266550,73,86,-4,79
3267060,94,98,3,76
3267570,13,8,-5,81
3268080,43,77,6,75
3268590,64,55,-2,77
3269100,22,67,-4,81
3269610,32,74,-1,82
3270120,54,52,2,80
3270630,75,19,-4,84
3271140,89,56,6,78
3271650,1,93,3,75
3272160,57,71,4,71
3272670,78,38,-14,85
3273180,92,76,7,78
3273690,20,88,-2,80
3274200,42,66,0,80
3274710,63,33,1,79
3275220,77,70,6,73
3275730,98,82,-7,80
3276240,17,94,-4,84
3276750,39,72,11,73
3277260,60,50,-9,82
3277770,88,17,4,78
3278280,0,54,-9,87
3278790,10,61,3,84
3279300,20,68,1,83
3279810,30,75,9,74
3280320,52,53,-4,78
3280830,73,20,1,77
3281340,87,57,1,76
3281850,101,94,-4,80
3282360,20,4,-5,85
3282870,81,77,9,76
3283380,74,89,3,73
3283890,95,101,-2,75
3284400,14,11,-7,82
3284910,44,80,5,77
3285420,65,58,-6,83
3285930,23,59,0,83
3286440,45,62,9,74
3286950,66,29,-9,83
3287460,80,66,8,75
3287970,8,78,-2,77
3288480,30,56,-1,78
3288990,51,23,-4,82
3289500,65,5,8,74
3290010,79,78,3,71
3290520,100,90,-7,78
3291030,28,0,-15,93
3291540,89,85,13,80
3292050,8,20,-4,84
3292560,16,33,6,78
3293070,37,0,-4,82
3293580,52,73,5,77
3294090,73,40,2,75
3294600,87,77,-3,78
3295110,98,89,-1,79
3295620,17,101,-1,80
3296130,39,79,2,78
3296640,60,57,4,74
3297150,39,24,-10,84
3297660,67,93,11,73
3298170,88,28,-5,78
3298680,0,65,0,78
3299190,56,43,-9,87
3299700,84,10,11,76
3300210,98,55,1,75
3300720,10,92,-5,80
3301230,32,70,1,79
3301740,53,73,1,78
3302250,74,62,6,72
3302760,32,74,-8,80
3303270,53,52,2,78
3303780,74,19,1,77
3304290,88,56,-3,80
3304800,0,93,1,79
3305310,56,71,4,75
3305820,77,38,-3,78
3306330,91,75,-5,83
3306840,19,87,-1,84
3307350,41,65,9,75
3307860,62,32,-7,82
3308370,76,52,9,73
3308880,90,89,-2,75
3309390,9,101,-4,79
3309900,38,79,4,75
3310410,60,57,-1,76
3310920,81,24,-5,81
3311430,95,61,4,77
3311940,7,98,-1,78
3312450,92,76,2,76
3312960,20,88,-11,87
3313470,42,66,12,75
3313980,63,33,-5,80
3314490,77,70,10,70
3315000,5,82,-13,83
3315510,90,60,4,79
3316020,2,97,2,77
3316530,58,75,3,74
3317040,79,42,-8,82
3317550,93,79,2,80
3318060,34,91,0,80
3318570,56,69,7,73
3319080,77,36,-4,77
3319590,91,73,0,77
3320100,3,85,2,75
3320610,25,63,-8,83
3321120,47,86,9,74
3321630,68,45,-4,78
3322140,82,46,2,76
3322650,96,83,-4,80
3323160,15,95,-7,87
3323670,37,73,8,79
3324180,58,51,1,78
3324690,86,18,1,77
3325200,100,55,-2,79
3325710,12,92,-4,83
3326220,34,70,8,75
3326730,55,48,-10,85
3327240,83,15,12,73
3327750,97,52,-9,82
3328260,9,89,5,77
3328770,31,67,-2,79
3329280,52,45,-2,81
3329790,31,12,1,80
3330300,61,81,5,75
3330810,82,40,-6,81
3331320,96,77,5,76
3331830,8,89,-3,79
3332340,30,67,2,77
3332850,52,90,-1,78
3333360,73,49,-5,83
3333870,87,86,6,77
3334380,6,98,-7,84
3334890,91,76,1,83
3335400,19,88,3,80
3335910,41,66,7,73
3336420,62,25,-11,84
3336930,76,78,12,72
3337440,97,90,-11,83
3337950,16,0,4,79
3338460,77,73,6,73
3338970,35,85,-11,84
3339480,56,88,10,74
3339990,77,47,-3,77
3340500,91,84,-8,85
3341010,10,96,1,84
3341520,66,74,7,77
3342030,87,86,3,74
3342540,6,98,-7,81
3343050,91,76,-3,84
3343560,19,88,-2,86
3344070,41,66,11,75
3344580,62,33,-7,82
3345090,76,70,9,73
3345600,4,82,-6,79
3346110,60,60,0,79
3346620,18,27,-4,83
3347130,48,88,8,75
3347640,69,47,-1,76
3348150,83,59,-4,80
3348660,97,71,10,70
3349170,9,83,-9,79
3349680,31,61,0,79
3350190,52,28,-5,84
3350700,95,48,7,77
3351210,7,85,-7,84
3351720,92,63,4,80
3352230,4,79,1,79
3352740,60,57,-3,82
3353250,90,69,4,78
3353760,2,81,-6,84
3354270,58,59,6,78
3354780,88,26,0,78
3355290,0,63,4,74
3355800,56,41,-11,85
3356310,84,8,-3,88
3356820,76,45,14,74
3357330,90,8,-4,78
3357840,82,45,-3,81
3358350,96,82,3,78
3358860,24,94,-6,84
3359370,46,72,8,76
3359880,67,31,-4,80
3360390,81,68,3,77
3360900,9,80,-5,82
3361410,31,58,6,76
3361920,52,25,-12,88
3362430,80,7,11,77
3362940,94,44,-6,83
3363450,6,81,-2,85
3363960,28,59,7,78
3364470,49,26,-4,82
3364980,77,46,3,79
3365490,91,83,-3,82
3366000,19,95,-2,84
3366510,41,73,8,76
3367020,62,62,-3,79
3367530,92,74,1,78
3368040,20,55,-6,84
3368550,30,62,7,77
3369060,51,29,-5,82
3369570,79,49,8,74
3370080,93,61,-4,78
3370590,5,98,-7,85
3371100,90,76,6,79
3371610,18,88,-1,80
