step_time,gneJ00_offset,gneJ9_offset,reward,queue_sum
1020,24,35,-9,84
1530,45,42,8,76
2040,66,24,-5,81
2550,80,95,0,81
3060,57,30,7,74
3570,71,99,1,73
4080,48,58,-3,76
4590,14,47,-8,84
5100,36,50,-2,86
5610,57,39,8,78
6120,70,59,7,71
6630,28,81,-9,80
7140,38,40,4,76
7650,59,22,1,75
8160,73,93,-8,83
8670,94,82,1,82
9180,52,17,9,73
9690,66,88,-9,82
10200,43,77,-2,84
10710,64,66,3,81
11220,6,55,-5,86
11730,16,14,6,80
12240,37,98,-2,82
12750,58,57,7,75
13260,16,77,-6,81
13770,26,36,2,79
14280,47,39,4,75
14790,68,59,-3,78
15300,26,45,3,75
15810,36,34,-10,85
16320,57,16,11,74
16830,71,87,-8,82
17340,48,22,9,73
17850,54,15,1,72
18360,68,86,-12,84
18870,89,21,10,74
19380,1,38,-2,76
19890,11,41,-4,80
20400,21,44,-5,85
20910,31,47,6,79
21420,52,36,4,75
21930,73,56,-4,79
22440,50,52,2,77
22950,71,72,0,77
23460,48,7,2,75
23970,61,80,-6,81
24480,38,69,6,75
24990,59,58,-3,78
25500,17,78,-6,84
26010,27,37,2,82
26520,48,26,9,73
27030,61,46,2,71
27540,35,66,-8,79
28050,56,55,2,77
28560,54,75,-2,79
29070,64,64,1,78
29580,41,53,-10,88
30090,62,42,12,76
30600,60,38,2,74
31110,58,34,-2,76
31620,71,27,-4,80
32130,85,98,-3,83
32640,4,33,2,81
33150,14,36,-3,84
33660,36,39,7,77
34170,57,95,1,76
34680,34,54,-6,82
35190,44,43,-1,83
35700,65,25,7,76
36210,79,96,-4,80
36720,100,31,-3,83
37230,12,68,4,79
37740,22,27,-4,83
38250,47,9,4,79
38760,60,82,-7,86
39270,81,71,7,79
39780,39,6,3,76
40290,52,79,-9,85
40800,73,68,3,82
41310,31,88,-3,85
41820,41,47,10,75
42330,62,36,1,74
42840,75,29,0,74
43350,89,100,-7,81
43860,8,35,-2,83
44370,18,42,-4,87
44880,40,49,7,80
45390,61,38,-1,81
45900,74,34,3,78
46410,88,27,-1,79
46920,0,44,-5,84
47430,10,47,3,81
47940,20,50,-3,84
48450,30,53,-1,85
48960,40,42,-1,86
49470,61,31,12,74
49980,75,27,-5,79
50490,36,98,-1,80
51000,46,57,-3,83
51510,67,46,5,78
52020,41,42,3,75
52530,62,24,-1,76
53040,76,20,4,72
53550,90,91,-7,79
54060,48,26,6,73
54570,62,8,0,73
55080,36,81,-11,84
55590,57,40,7,77
56100,35,60,-8,85
56610,45,49,7,78
57120,66,38,4,74
57630,53,34,-2,76
58140,66,16,1,75
58650,80,87,-6,81
59160,57,22,7,74
59670,71,93,-7,81
60180,48,28,11,70
60690,61,21,-5,75
61200,75,92,-5,80
61710,52,27,10,70
62220,66,20,-2,72
62730,80,91,-8,80
63240,91,26,2,78
63750,3,63,-9,87
64260,13,100,7,80
64770,23,35,-7,87
65280,44,42,12,75
65790,65,31,0,75
66300,79,27,-4,79
66810,93,44,-1,80
67320,5,33,-7,87
67830,15,84,7,80
68340,25,43,2,78
68850,35,32,3,75
69360,56,14,0,75
69870,52,87,-9,84
70380,73,46,8,76
70890,60,42,1,75
71400,58,62,1,74
71910,56,51,0,74
72420,14,71,-10,84
72930,24,30,3,81
73440,45,19,3,78
73950,58,39,7,71
74460,36,82,-15,86
74970,57,41,11,75
75480,55,23,3,72
75990,69,94,-9,81
76500,90,83,3,78
77010,48,18,1,77
77520,61,61,0,77
78030,59,81,-6,83
78540,36,70,-3,86
79050,57,59,9,77
79560,55,48,3,74
80070,76,17,4,70
80580,68,33,-7,77
81090,82,26,-2,79
81600,96,43,-6,85
82110,8,80,0,85
82620,18,39,5,80
83130,28,46,-2,82
83640,38,35,8,74
84150,59,17,0,74
84660,44,88,-9,83
85170,54,47,7,76
85680,52,67,-10,86
86190,29,56,5,81
86700,39,45,5,76
87210,60,34,7,69
87720,74,27,-5,74
88230,88,98,-8,82
88740,7,33,-1,83
89250,29,40,1,82
89760,50,29,10,72
90270,63,22,-14,86
90780,48,48,8,78
91290,46,37,2,76
91800,67,19,-1,77
92310,54,90,-4,81
92820,75,49,3,78
93330,73,45,2,76
93840,60,41,-3,79
94350,58,37,0,79
94860,56,19,10,69
95370,52,90,-9,78
95880,29,49,-5,83
96390,39,38,5,78
96900,60,20,4,74
97410,45,37,-3,77
97920,66,93,-8,85
98430,87,52,15,70
98940,74,41,-3,73
99450,61,54,-3,76
99960,19,74,-10,86
100470,29,33,7,79
100980,50,15,8,71
101490,64,88,-10,81
102000,41,77,-6,87
102510,51,66,5,82
103020,28,55,2,80
103530,38,44,0,80
104040,59,33,7,73
104550,46,26,-2,75
105060,59,8,-4,79
105570,33,81,-3,82
106080,54,40,5,77
106590,75,7,-1,78
107100,49,80,-7,85
107610,26,69,-2,87
108120,36,28,12,75
108630,57,10,2,73
109140,53,83,-8,81
109650,30,72,-1,82
110160,51,31,11,71
110670,64,13,-8,79
111180,78,86,1,78
111690,89,21,2,76
112200,1,47,-10,86
112710,11,50,6,80
113220,21,53,-4,84
113730,31,56,2,82
114240,41,45,-5,87
114750,62,34,8,79
115260,49,27,3,76
115770,62,9,-3,79
116280,58,82,-1,80
116790,35,71,1,79
117300,56,60,1,78
117810,54,49,-1,79
118320,75,31,1,78
118830,89,24,2,76
119340,1,61,-1,77
119850,11,2,-4,81
120360,32,86,1,80
120870,42,45,3,77
121380,23,65,-4,81
121890,33,68,-5,86
122400,54,71,9,77
122910,31,60,-8,85
123420,41,49,4,81
123930,62,38,10,71
124440,60,34,-2,73
124950,47,16,-4,77
125460,60,89,-7,84
125970,37,78,-1,85
126480,58,37,15,70
126990,56,19,0,70
127500,70,90,-17,87
128010,47,79,1,86
128520,24,68,3,83
129030,34,27,7,76
129540,55,9,-3,79
130050,68,82,0,79
130560,45,17,6,73
131070,58,86,-8,81
131580,35,45,3,78
132090,56,34,3,75
132600,69,1,4,71
133110,43,74,-9,80
133620,20,63,-1,81
134130,30,22,8,73
134640,51,4,-5,78
135150,47,77,-3,81
135660,24,66,-2,83
136170,34,25,6,77
136680,55,7,4,73
137190,51,80,-9,82
137700,72,69,5,77
138210,30,89,-2,79
138720,40,48,-2,81
139230,61,37,5,76
139740,35,4,0,76
140250,47,77,-6,82
140760,68,66,6,76
141270,26,1,3,73
141780,38,74,-6,79
142290,59,77,-1,80
142800,36,66,-8,88
143310,46,55,9,79
143820,67,44,6,73
144330,65,40,-4,77
144840,52,7,-3,80
145350,65,80,-3,83
145860,42,69,0,83
146370,52,58,12,71
146880,73,47,-3,74
147390,47,43,-2,76
147900,68,63,-1,77
148410,26,83,-3,80
148920,36,42,-4,84
149430,57,30,10,74
149940,71,99,-5,79
150450,48,58,-3,82
150960,69,47,8,74
151470,67,43,-6,80
151980,65,10,5,75
152490,39,27,-2,77
153000,60,9,2,75
153510,34,82,-4,79
154020,44,41,3,76
154530,65,23,-2,78
155040,79,94,-2,80
155550,100,29,-4,84
156060,12,55,1,83
156570,80,14,3,80
157080,72,40,8,72
157590,86,33,-3,75
158100,100,50,-1,76
158610,12,30,-4,80
159120,34,33,2,78
159630,55,15,7,71
160140,69,86,-6,77
160650,46,21,6,71
161160,60,90,-7,78
161670,81,7,-2,80
162180,55,80,-2,82
162690,32,69,-4,86
163200,53,58,8,78
163710,51,47,0,78
164220,49,29,2,76
164730,62,98,-6,82
165240,39,57,-2,84
165750,61,46,11,73
166260,35,65,-13,86
166770,56,54,6,80
167280,22,43,-3,83
167790,32,46,1,82
168300,53,35,3,79
168810,66,17,2,77
169320,80,44,1,76
169830,94,33,-5,81
170340,6,70,1,80
170850,28,29,2,78
171360,49,18,5,73
171870,63,61,-6,79
172380,61,81,-7,86
172890,38,70,2,84
173400,59,59,7,77
173910,57,48,-1,78
174420,78,72,0,78
174930,36,94,-6,84
175440,57,53,8,76
175950,55,73,0,76
176460,32,62,-11,87
176970,42,51,9,78
177480,63,40,8,70
177990,61,7,-11,81
178500,35,78,-2,83
179010,56,37,11,72
179520,69,4,-1,73
180030,43,75,-8,81
180540,64,34,7,74
181050,70,73,-6,80
181560,47,62,2,78
182070,24,51,-6,84
182580,34,40,4,80
183090,55,29,3,77
183600,69,22,0,77
184110,83,39,3,74
184620,97,19,-4,78
185130,53,22,3,75
185640,67,18,2,73
186150,81,45,-5,78
186660,95,25,2,76
187170,7,42,-8,84
187680,29,45,2,82
188190,51,34,11,71
188700,49,16,-2,73
189210,63,59,-3,76
189720,61,79,-9,85
190230,71,68,12,73
190740,69,90,-7,80
191250,46,79,-6,86
191760,67,38,11,75
192270,81,34,-4,79
192780,95,14,-1,80
193290,7,0,-5,85
193800,28,99,11,74
194310,50,58,-3,77
194820,48,47,-3,80
195330,69,36,6,74
195840,83,32,-4,78
196350,97,34,-1,79
196860,9,71,2,77
197370,31,30,-1,78
197880,52,19,4,74
198390,66,62,-6,80
198900,24,84,8,72
199410,46,43,-3,75
199920,44,63,-5,80
200430,66,52,6,74
200940,40,74,-9,83
201450,61,67,2,81
201960,59,56,6,75
202470,17,76,-4,79
202980,39,35,1,78
203490,60,17,0,78
204000,74,88,-6,84
204510,95,23,7,77
205020,7,60,-5,82
205530,29,19,5,77
206040,50,1,0,77
206550,63,74,-6,83
207060,40,63,6,77
207570,62,52,2,75
208080,20,19,-2,77
208590,41,1,0,77
209100,37,74,-11,88
209610,58,55,11,77
210120,56,58,-8,85
210630,54,78,0,85
211140,31,67,3,82
211650,41,26,9,73
212160,54,8,-2,75
212670,50,25,0,75
213180,64,94,3,72
213690,41,53,-5,77
214200,63,42,3,74
214710,76,38,-5,79
215220,90,18,-4,83
215730,46,21,10,73
216240,60,90,-11,84
216750,70,49,7,77
217260,26,29,-3,80
217770,47,32,7,73
218280,45,14,0,73
218790,59,83,-7,80
219300,36,72,-4,84
219810,58,75,2,82
220320,35,64,-4,86
220830,57,53,11,75
221340,55,73,-5,80
221850,32,62,-2,82
222360,42,65,-6,88
222870,52,54,12,76
223380,15,43,-5,81
223890,57,46,2,79
224400,55,66,0,79
224910,11,55,-5,84
225420,33,14,13,71
225930,45,83,-12,83
226440,22,42,-1,84
226950,44,45,9,75
227460,65,48,1,74
227970,63,44,-5,79
228480,76,40,2,77
228990,90,20,1,76
229500,46,57,-12,88
230010,67,46,13,75
230520,65,42,1,74
231030,63,9,-1,75
231540,37,26,-1,76
232050,58,8,-1,77
232560,72,41,-1,78
233070,86,21,4,74
233580,42,58,-15,89
234090,64,47,13,76
234600,62,14,-4,80
235110,76,41,0,80
235620,90,21,-1,81
236130,2,58,-2,83
236640,24,95,4,79
237150,46,54,-5,84
237660,68,43,7,77
238170,66,39,-2,79
238680,79,35,-2,81
239190,93,30,6,75
239700,5,67,-6,81
240210,27,26,0,81
240720,48,8,6,75
241230,44,81,-11,86
241740,65,84,6,80
242250,89,19,-2,82
242760,1,56,3,79
243270,23,15,-1,80
243780,35,99,5,75
244290,57,58,-9,84
244800,78,78,6,78
245310,89,13,2,76
245820,45,50,-4,80
246330,66,53,6,74
246840,22,75,-10,84
247350,44,34,5,79
247860,65,16,6,73
248370,79,33,-3,76
248880,93,28,3,73
249390,5,65,-8,81
249900,4,24,-3,84
250410,26,27,6,78
250920,47,30,1,77
251430,59,99,0,77
251940,36,58,-10,87
252450,58,61,6,81
252960,56,64,2,79
253470,54,53,5,74
253980,52,56,-8,82
254490,74,59,8,74
255000,30,81,-6,80
255510,40,40,1,79
256020,61,22,7,72
256530,75,39,-6,78
257040,89,34,1,77
257550,1,51,-8,85
258060,23,88,3,82
258570,45,47,7,75
259080,43,50,-6,81
259590,39,35,-2,83
260100,60,17,9,74
260610,74,34,-7,81
261120,88,27,2,79
261630,0,64,-8,87
262140,22,23,4,83
262650,34,26,11,72
263160,55,18,-3,75
263670,69,35,0,75
264180,83,28,-8,83
264690,97,31,10,73
265200,9,68,-10,83
265710,31,27,3,80
266220,52,9,4,76
266730,48,80,-7,83
267240,69,39,14,69
267750,83,34,-12,81
268260,97,36,1,80
268770,9,73,1,79
269280,31,32,1,78
269790,52,14,6,72
270300,66,85,-6,78
270810,43,20,3,75
271320,57,2,-1,76
271830,53,75,-5,81
272340,30,64,2,79
272850,40,67,-4,83
273360,50,70,4,79
273870,72,59,-3,82
274380,28,81,6,76
274890,38,40,-6,82
275400,59,22,12,70
275910,73,93,-13,83
276420,75,28,4,79
276930,89,99,-2,81
277440,8,34,-4,85
277950,30,37,3,82
278460,51,40,8,74
278970,72,22,-5,79
279480,37,25,5,74
279990,58,7,-6,80
280500,32,78,-3,83
281010,53,37,7,76
281520,66,19,0,76
282030,80,90,-2,78
282540,57,25,7,71
283050,71,18,-6,77
283560,21,21,-7,84
284070,42,3,6,78
284580,54,76,-3,81
285090,31,65,0,81
285600,41,68,-4,85
286110,51,57,9,76
286620,49,46,1,75
287130,15,28,-10,85
287640,36,31,11,74
288150,57,13,-3,77
288660,71,33,1,76
289170,85,26,-3,79
289680,99,63,-3,82
290190,22,43,-5,87
290700,44,46,13,74
291210,65,49,-2,76
291720,21,35,-6,82
292230,42,38,3,79
292740,63,20,5,74
293250,77,37,-8,82
293760,91,17,-1,83
294270,78,54,4,79
294780,34,34,5,74
295290,55,16,-4,78
295800,69,87,-4,82
296310,46,22,8,74
296820,60,4,-3,77
297330,34,75,-7,84
297840,55,78,-1,85
298350,32,67,4,81
298860,42,70,1,80
299370,52,59,7,73
299880,50,48,-8,81
300390,71,30,5,76
300900,85,25,-5,81
301410,99,62,3,78
301920,22,42,-9,87
302430,32,45,4,83
302940,54,34,5,78
303450,67,1,1,77
303960,41,74,-6,83
304470,51,77,1,82
304980,28,66,0,82
305490,49,69,-5,87
306000,71,58,10,77
306510,27,95,-1,78
307020,37,54,-10,88
307530,58,43,16,72
308040,56,10,-6,78
308550,52,81,-6,84
309060,29,84,-3,87
309570,39,43,5,82
310080,60,32,14,68
310590,74,25,-14,82
311100,88,42,8,74
311610,0,22,-7,81
312120,22,25,5,76
312630,44,28,4,72
313140,57,10,-6,78
313650,53,81,-5,83
314160,30,70,-5,88
314670,40,73,7,81
315180,61,76,2,79
315690,38,65,-3,82
316200,59,54,3,79
316710,17,36,-5,84
317220,39,39,0,84
317730,60,21,5,79
318240,74,92,-1,80
318750,51,27,5,75
319260,65,9,-5,80
319770,39,80,0,80
320280,49,39,2,78
320790,70,21,4,74
321300,84,38,-1,75
321810,98,40,-4,79
322320,10,77,1,78
322830,32,36,1,77
323340,53,18,4,73
323850,67,89,-2,75
324360,44,24,0,75
324870,57,6,0,75
325380,53,77,-8,83
325890,30,66,3,80
326400,40,25,5,75
326910,52,7,5,70
327420,48,78,-15,85
327930,25,81,-2,87
328440,35,40,11,76
328950,56,29,4,72
329460,70,22,-3,75
329970,84,93,-2,77
330480,95,28,-7,84
330990,7,65,3,81
331500,29,24,4,77
332010,50,6,2,75
332520,46,77,-9,84
333030,23,80,-3,87
333540,45,39,13,74
334050,66,21,1,73
334560,80,92,-11,84
335070,57,27,7,77
335580,71,40,4,73
336090,84,20,-7,80
336600,98,57,-4,84
337110,10,37,6,78
337620,32,40,-3,81
338130,53,43,9,72
338640,51,10,-8,80
339150,47,81,-6,86
339660,57,84,13,73
340170,34,43,-9,82
340680,55,32,10,72
341190,68,101,-10,82
341700,89,60,2,80
342210,0,40,-3,83
342720,22,43,-3,86
343230,32,46,8,78
343740,54,35,4,74
344250,75,2,1,73
344760,49,47,-1,74
345270,70,16,-1,75
345780,84,87,-4,79
346290,3,22,-2,81
346800,25,25,0,81
347310,46,28,5,76
347820,59,10,0,76
348330,73,81,-3,79
348840,50,16,7,72
349350,64,87,-4,76
349860,41,76,-8,84
350370,62,79,0,84
350880,39,68,-2,86
351390,60,35,11,75
351900,73,2,3,72
352410,47,73,-11,83
352920,68,76,5,78
353430,20,11,-1,79
353940,32,95,4,75
354450,53,54,1,74
354960,74,23,-6,80
355470,88,40,5,75
355980,0,20,-1,76
356490,22,23,-5,81
357000,43,26,7,74
357510,64,8,-3,77
358020,38,79,-3,80
358530,59,82,6,74
359040,36,71,-13,87
359550,57,74,9,78
360060,34,43,-4,82
360570,55,46,6,76
361080,76,13,-7,83
361590,72,84,1,82
362100,49,19,12,70
362610,63,88,-10,80
363120,40,47,-3,83
363630,61,50,11,72
364140,19,17,-8,80
364650,40,101,4,76
365160,61,60,1,75
365670,19,29,-5,80
366180,40,32,2,78
366690,61,14,0,78
367200,46,85,-3,81
367710,67,44,9,72
368220,80,11,-4,76
368730,93,28,1,75
369240,5,65,-7,82
369750,27,24,6,76
370260,48,6,3,73
370770,44,77,-8,81
371280,65,36,12,69
371790,79,3,-7,76
372300,53,48,-5,81
372810,74,15,2,79
373320,88,18,1,78
373830,0,55,-4,82
374340,22,14,2,80
374850,34,98,6,74
375360,55,57,-9,83
375870,13,60,0,83
376380,35,19,6,77
376890,47,88,-5,82
377400,68,47,8,74
377910,40,14,-3,77
378420,53,83,-9,86
378930,74,86,9,77
379440,95,21,-2,79
379950,51,58,-1,80
380460,72,61,1,79
380970,30,83,-2,81
381480,51,42,4,77
381990,72,24,1,76
382500,86,95,-2,78
383010,5,30,-5,83
383520,27,33,4,79
384030,48,36,6,73
384540,69,18,-1,74
385050,83,89,-7,81
385560,2,24,3,78
386070,24,27,-1,79
386580,45,30,2,77
387090,66,12,5,72
387600,62,83,-4,76
388110,39,72,-9,85
388620,60,75,2,83
389130,37,4,2,81
389640,49,77,5,76
390150,26,80,-10,86
390660,47,39,11,75
391170,68,6,-3,78
391680,42,51,-2,80
392190,8,40,-1,81
392700,30,43,-3,84
393210,51,46,7,77
393720,72,28,-2,79
394230,86,99,3,76
394740,5,34,-2,78
395250,27,37,-4,82
395760,50,40,8,74
396270,71,7,-7,81
396780,45,52,0,81
397290,66,55,9,72
397800,24,22,-3,75
398310,45,25,2,73
398820,58,7,-9,82
399330,54,78,-5,87
399840,31,67,1,86
400350,41,70,9,77
400860,18,29,-6,83
401370,40,32,3,80
401880,61,14,7,73
402390,75,85,-12,85
402900,52,20,17,68
403410,66,91,-13,81
403920,43,80,-5,86
404430,64,83,4,82
404940,41,72,2,80
405450,18,75,-4,84
405960,40,34,9,75
406470,61,1,-3,78
406980,35,72,-2,80
407490,56,39,10,70
408000,69,6,1,69
408510,43,77,-16,85
409020,20,80,4,81
409530,42,39,2,79
410040,63,21,2,77
410550,77,92,-4,81
411060,54,27,6,75
411570,68,96,0,75
412080,45,85,-8,83
412590,66,44,5,78
413100,79,11,4,74
413610,62,82,-9,83
414120,39,71,0,83
414630,16,74,-3,86
415140,38,33,6,80
415650,59,15,6,74
416160,73,86,-7,81
416670,50,21,15,66
417180,64,90,-12,78
417690,41,79,-7,85
418200,18,82,6,79
418710,40,41,4,75
419220,61,44,3,72
419730,59,11,-1,73
420240,55,82,-10,83
420750,76,85,2,81
421260,53,20,11,70
421770,67,91,-4,74
422280,44,80,-7,81
422790,65,83,5,76
423300,42,72,-13,89
423810,63,75,12,77
424320,40,63,-6,83
424830,17,66,-2,85
425340,39,25,8,77
425850,60,94,2,75
426360,37,53,-7,82
426870,59,56,8,74
427380,17,23,-10,84
427890,38,26,9,75
428400,59,8,3,72
428910,33,79,-11,83
429420,54,38,7,76
429930,67,5,6,70
430440,41,15,-9,79
430950,54,35,5,74
431460,67,2,-1,75
431970,41,73,-5,80
432480,62,76,5,75
432990,39,65,-8,83
433500,16,68,5,78
434010,38,27,3,75
434520,59,9,0,75
435030,55,80,-8,83
435540,32,69,-8,91
436050,42,72,4,87
436560,63,75,6,81
437070,40,64,-3,84
437580,17,53,-7,91
438090,39,8,17,74
438600,51,77,-8,82
439110,28,66,-2,84
439620,6,25,-3,87
440130,28,28,6,81
440640,49,31,7,74
441150,15,100,-5,79
441660,37,59,-9,88
442170,59,48,14,74
442680,17,15,-13,87
443190,38,99,11,76
443700,59,58,0,76
444210,17,25,-11,87
444720,38,32,13,74
445230,59,14,-3,77
445740,73,85,-8,85
446250,50,20,7,78
446760,64,91,-4,82
447270,41,80,-2,84
447780,62,83,2,82
448290,39,76,-3,85
448800,60,43,7,78
449310,58,10,-2,80
449820,72,81,3,77
450330,49,16,5,72
450840,63,85,-4,76
451350,40,74,-6,82
451860,17,41,-2,84
452370,39,44,3,81
452880,60,33,4,77
453390,74,0,-6,83
453900,48,3,2,81
454410,44,76,-1,82
454920,65,43,4,78
455430,42,27,2,76
455940,63,96,2,74
456450,40,55,-7,81
456960,61,44,9,72
457470,19,11,-14,86
457980,40,95,10,76
458490,61,54,2,74
459000,19,74,-7,81
459510,41,33,8,73
460020,62,0,-6,79
460530,36,3,1,78
461040,51,76,-4,82
461550,28,65,4,78
462060,38,68,-2,80
462570,59,71,-3,83
463080,36,60,4,79
463590,58,49,0,79
464100,16,16,-1,80
464610,31,19,0,80
465120,43,1,2,78
465630,39,74,-2,80
466140,61,77,-2,82
466650,38,66,2,80
467160,15,69,-4,84
467670,37,28,11,73
468180,58,10,-3,76
468690,43,74,-14,90
469200,64,63,14,76
469710,22,30,-9,85
470220,23,33,4,81
470730,45,40,6,75
471240,66,9,-1,76
471750,40,42,-1,77
472260,61,45,4,73
472770,76,12,0,73
473280,32,45,-12,85
473790,53,48,13,72
474300,66,15,-4,76
474810,80,48,-5,81
475320,67,28,4,77
475830,81,21,-6,83
476340,95,92,3,80
476850,53,27,1,79
477360,67,40,7,72
477870,54,20,2,70
478380,68,91,-11,81
478890,45,80,-4,85
479400,66,39,9,76
479910,79,6,4,72
480420,35,51,-8,80
480930,56,54,6,74
481440,14,57,-6,80
481950,36,16,8,72
482460,49,87,-11,83
482970,70,90,9,74
483480,47,49,0,74
483990,13,16,-11,85
484500,34,19,8,77
485010,46,1,2,75
485520,59,74,-6,81
486030,36,63,-4,85
486540,58,66,8,77
487050,35,69,-3,80
487560,56,36,8,72
488070,69,3,-6,78
488580,43,6,-1,79
489090,81,77,-2,81
489600,14,12,1,80
490110,35,96,-1,81
490620,56,55,2,79
491130,22,58,-5,84
491640,44,61,0,84
492150,10,50,2,82
492660,32,53,-5,87
493170,53,56,11,76
493680,30,59,-8,84
494190,52,62,4,80
494700,29,51,-4,84
495210,50,54,7,77
495720,16,74,-3,80
496230,64,33,5,75
496740,78,46,4,71
497250,92,26,-9,80
497760,4,63,-1,81
498270,26,90,5,76
498780,48,49,-5,81
499290,69,52,1,80
499800,46,19,7,73
500310,60,88,-11,84
500820,37,77,-1,85
501330,58,80,-1,86
501840,35,69,4,82
502350,56,72,3,79
502860,33,61,-4,83
503370,55,64,10,73
503880,32,67,-12,85
504390,42,70,4,81
504900,19,59,-5,86
505410,41,62,4,82
505920,18,65,0,82
506430,40,24,7,75
506940,68,6,1,74
507450,42,77,-13,87
507960,63,80,8,79
508470,40,69,-4,83
508980,62,72,7,76
509490,39,61,-5,81
510000,16,64,-9,90
510510,38,23,17,73
511020,59,5,-5,78
511530,33,76,-11,89
512040,54,35,19,70
512550,52,2,-8,78
513060,48,73,1,77
513570,25,62,-5,82
514080,44,65,-4,86
514590,65,54,6,80
515100,31,21,4,76
515610,43,3,-2,78
516120,69,76,-4,82
516630,46,76,4,78
517140,23,79,-3,81
517650,45,38,1,80
518160,66,98,3,77
518670,43,57,0,77
519180,9,46,-9,86
519690,31,49,2,84
520200,53,52,5,79
520710,19,19,2,77
521220,40,22,2,75
521730,41,4,-5,80
522240,54,77,0,80
522750,31,66,-2,82
523260,4,25,1,81
523770,26,28,0,81
524280,47,31,4,77
524790,48,100,-1,78
525300,25,59,-3,81
525810,8,62,-2,83
526320,30,21,7,76
526830,51,3,-2,78
527340,47,76,-7,85
527850,24,65,-2,87
528360,46,24,14,73
528870,60,6,-5,78
529380,56,77,-4,82
529890,33,66,-7,89
530400,54,69,10,79
530910,31,58,-2,81
531420,53,61,2,79
531930,19,64,-11,90
532440,41,23,17,73
532950,69,5,-1,74
533460,43,8,-2,76
533970,56,79,-4,80
534480,33,68,-3,83
534990,43,27,11,72
535500,56,9,-2,74
536010,41,80,-8,82
536520,62,39,13,69
537030,60,32,-7,76
537540,50,45,1,75
538050,71,65,-1,76
538560,48,87,-6,82
539070,69,46,9,73
539580,25,26,-11,84
540090,46,29,6,78
540600,74,11,-3,81
541110,16,82,-3,84
541620,38,41,6,78
542130,59,44,1,77
542640,57,11,-2,79
543150,42,31,0,79
543660,63,13,1,78
544170,48,84,-4,82
544680,69,43,9,73
545190,25,23,-8,81
545700,46,5,1,80
546210,42,78,-5,85
546720,63,37,11,74
547230,77,6,-5,79
547740,33,9,-1,80
548250,71,29,7,73
548760,85,100,-10,83
549270,62,35,3,80
549780,76,28,7,73
550290,90,30,-5,78
550800,2,101,-1,79
551310,24,36,6,73
551820,46,39,-2,75
552330,67,59,-1,76
552840,44,52,-9,85
553350,65,41,6,79
553860,63,8,0,79
554370,37,79,-2,81
554880,58,38,15,66
555390,56,5,-13,79
555900,52,76,-2,81
556410,29,65,-3,84
556920,50,68,7,77
557430,27,57,-3,80
557940,49,24,11,69
558450,63,95,-6,75
558960,40,54,-7,82
559470,61,43,3,79
559980,27,10,1,78
560490,39,30,0,78
561000,60,12,10,68
561510,52,83,-12,80
562020,29,72,-5,85
562530,51,31,10,75
563040,49,13,1,74
563550,63,84,-7,81
564060,40,73,2,79
564570,17,76,-8,87
565080,39,35,7,80
565590,60,17,2,78
566100,16,88,-3,81
566610,38,47,-1,82
567120,59,50,7,75
567630,36,19,3,72
568140,37,39,-6,78
568650,58,28,0,78
569160,72,99,2,76
569670,49,58,-4,80
570180,15,47,-5,85
570690,37,50,5,80
571200,3,39,-6,86
571710,25,42,9,77
572220,46,45,0,77
572730,67,65,5,72
573240,44,34,-3,75
573750,65,54,3,72
574260,23,23,-4,76
574770,44,26,-1,77
575280,63,46,5,72
575790,40,13,1,71
576300,54,84,-9,80
576810,31,73,-6,86
577320,52,32,8,78
577830,50,52,6,72
578340,16,72,-12,84
578850,38,31,3,81
579360,59,51,13,68
579870,17,20,-14,82
580380,38,23,6,76
580890,59,43,-4,80
581400,84,63,-1,81
581910,42,43,3,78
582420,63,8,4,74
582930,37,79,-9,83
583440,58,38,11,72
583950,56,5,-4,76
584460,52,76,-7,83
584970,29,65,3,80
585480,50,68,3,77
585990,27,57,-7,84
